run,type,module,name,attrname,attrvalue,vectime,vecvalue
bothTestSameTim-4700-20221223-13:58:49-9760,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044030087802 0.087655087802 0.131271087802 0.175418087802 0.219007087802 0.262686087802 0.306788087802 0.350449087802 0.394110087802 0.438239087802 0.481918087802 0.525597087802 0.569672087802 0.613378087802 0.657093087802 0.700727087802 0.744964087802 0.788607087802 0.832277087802 0.876406087802 0.920040087802 0.963800087802 1","36338787.403629 36676217.765043 36683785.766691 36242553.287879 36706508.522792 36630875.248975 36279533.807991 36645976.958842 36645976.958842 36257336.445421 36630875.248975 36630875.248975 36301758.366421 36608246.007413 36600709.13874 36668652.885365 36168817.957818 36661091.125725 36638424.547744 36257336.445421 36668652.885365 36563071.297989 36243181.829388"
bothTestSameTim-4701-20221223-13:58:49-7836,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044216135694 0.087832135694 0.131943135694 0.175640135694 0.219310135694 0.263421135694 0.307091135694 0.350689135694 0.394377135694 0.438506135694 0.482194135694 0.525864135694 0.569975135694 0.613609135694 0.657261135694 0.701372135694 0.745060135694 0.788730135694 0.832931135694 0.876619135694 0.920271135694 0.964400135694 1","36185884.969073 36683785.766691 36272131.667838 36615785.980731 36638424.547744 36272131.667838 36638424.547744 36698931.14363 36623329.060612 36257336.445421 36623329.060612 36638424.547744 36272131.667838 36668652.885365 36653532.484193 36272131.667838 36623329.060612 36638424.547744 36198276.057103 36623329.060612 36653532.484193 36257336.445421 36404633.142986"
bothTestSameTim-4710-20221223-13:58:56-4016,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044426231478 0.088573231478 0.132153231478 0.175805231478 0.219979231478 0.263667231478 0.307418231478 0.351556231478 0.395280231478 0.438968231478 0.482638231478 0.526776231478 0.570455231478 0.614116231478 0.658353231478 0.702077231478 0.745693231478 0.789804231478 0.833492231478 0.877153231478 0.921318231478 0.964997231478 1","36014758.550752 36242553.287879 36714089.031666 36653532.484193 36220401.140943 36623329.060612 36570592.672167 36249943.359464 36593175.372793 36623329.060612 36638424.547744 36249943.359464 36630875.248975 36645976.958842 36168817.957818 36593175.372793 36683785.766691 36272131.667838 36623329.060612 36645976.958842 36227782.18046 36630875.248975 36568535.977247"
bothTestSameTim-4711-20221223-13:58:56-9404,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.04499927937 0.08866027937 0.13236627937 0.17601827937 0.22012027937 0.26379927937 0.30746027937 0.35158027937 0.39526827937 0.43892027937 0.48300427937 0.52670127937 0.57036227937 0.61451827937 0.65817927937 0.70182227937 0.74603227937 0.78972027937 0.83342627937 0.87710527937 0.92118027937 0.96491327937 1","35556124.951341 36645976.958842 36608246.007413 36653532.484193 36279533.807991 36630875.248975 36645976.958842 36264732.547597 36623329.060612 36653532.484193 36294347.155431 36615785.980731 36645976.958842 36235166.228825 36645976.958842 36661091.125725 36190907.034608 36623329.060612 36608246.007413 36630875.248975 36301758.366421 36585644.707658 36481038.324954"
bothTestSameTim-4712-20221223-13:58:57-9736,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.04498127937 0.08858827937 0.13233027937 0.17603627937 0.22006627937 0.26381727937 0.30755027937 0.35166127937 0.39525927937 0.43892927937 0.48312127937 0.52682727937 0.57044327937 0.61452727937 0.65814327937 0.70182227937 0.74596927937 0.78972927937 0.83340827937 0.87706927937 0.92122527937 0.96491327937 1","35570353.320522 36691356.892242 36578117.14142 36608246.007413 36338859.868272 36570592.672167 36585644.707658 36272131.667838 36698931.14363 36638424.547744 36205648.081101 36608246.007413 36683785.766691 36294347.155431 36683785.766691 36630875.248975 36242553.287879 36563071.297989 36630875.248975 36645976.958842 36235166.228825 36623329.060612 36481038.324954"
bothTestSameTim-4713-20221223-13:58:57-18348,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044276183586 0.087901183586 0.131967183586 0.175610183586 0.219361183586 0.263436183586 0.307070183586 0.350695183586 0.394869183586 0.438602183586 0.482281183586 0.526392183586 0.570134183586 0.613777183586 0.657924183586 0.701576183586 0.745210183586 0.788862183586 0.832991183586 0.876670183586 0.920322183586 0.964388183586 1","36136809.237233 36676217.765043 36309172.604729 36661091.125725 36570592.672167 36301758.366421 36668652.885365 36676217.765043 36220401.140943 36585644.707658 36630875.248975 36272131.667838 36578117.14142 36661091.125725 36242553.287879 36653532.484193 36668652.885365 36653532.484193 36257336.445421 36630875.248975 36653532.484193 36309172.604729 36392414.948273"
bothTestSameTim-4714-20221223-13:58:57-1632,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044240183586 0.087874183586 0.131922183586 0.175601183586 0.219280183586 0.263436183586 0.307070183586 0.350812183586 0.394905183586 0.438620183586 0.482290183586 0.526374183586 0.570035183586 0.613696183586 0.657825183586 0.701513183586 0.745174183586 0.788790183586 0.832910183586 0.876607183586 0.920205183586 0.964334183586 1","36166215.198671 36668652.885365 36324010.170723 36630875.248975 36630875.248975 36235166.228825 36668652.885365 36578117.14142 36286938.969905 36600709.13874 36638424.547744 36294347.155431 36645976.958842 36645976.958842 36257336.445421 36623329.060612 36645976.958842 36683785.766691 36264732.547597 36615785.980731 36698931.14363 36257336.445421 36785923.663449"
bothTestSameTim-4715-20221223-13:58:57-9688,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.044285183586 0.087937183586 0.132048183586 0.175736183586 0.219460183586 0.263553183586 0.307250183586 0.350902183586 0.395031183586 0.438746183586 0.482398183586 0.526599183586 0.570224183586 0.613993183586 0.658158183586 0.701828183586 0.745534183586 0.789258183586 0.833450183586 0.877138183586 0.920763183586 0.964982183586 1","36129465.217026 36653532.484193 36272131.667838 36623329.060612 36593175.372793 36286938.969905 36615785.980731 36653532.484193 36257336.445421 36600709.13874 36653532.484193 36198276.057103 36676217.765043 36555553.016975 36227782.18046 36638424.547744 36608246.007413 36593175.372793 36205648.081101 36623329.060612 36676217.765043 36183541.011782 36552821.708445"
bothTestSameTim-4716-20221223-13:58:58-10656,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.04495427937 0.08855227937 0.13216827937 0.17582027937 0.21998527937 0.26364627937 0.30730727937 0.35151727937 0.39520527937 0.43885727937 0.48295027937 0.52662927937 0.57025427937 0.61435627937 0.65806227937 0.70175927937 0.74596927937 0.78961227937 0.83326427937 0.87697027937 0.92115327937 0.96482327937 1","35591717.238554 36698931.14363 36683785.766691 36653532.484193 36227782.18046 36645976.958842 36645976.958842 36190907.034608 36623329.060612 36653532.484193 36286938.969905 36630875.248975 36676217.765043 36279533.807991 36608246.007413 36615785.980731 36190907.034608 36661091.125725 36653532.484193 36608246.007413 36213023.108435 36638424.547744 36387701.214774"
bothTestSameTim-4717-20221223-13:58:59-13744,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.045149327262 0.088792327262 0.132435327262 0.176537327262 0.220261327262 0.263886327262 0.307934327262 0.351631327262 0.395292327262 0.439340327262 0.483064327262 0.526707327262 0.570431327262 0.614551327262 0.658293327262 0.701945327262 0.746074327262 0.789807327262 0.833486327262 0.877651327262 0.921303327262 0.964982327262 1","35437958.814209 36661091.125725 36661091.125725 36279533.807991 36593175.372793 36676217.765043 36324010.170723 36615785.980731 36645976.958842 36324010.170723 36593175.372793 36661091.125725 36593175.372793 36264732.547597 36578117.14142 36653532.484193 36257336.445421 36585644.707658 36630875.248975 36227782.18046 36653532.484193 36630875.248975 36096059.537056"
