run,type,module,name,attrname,attrvalue,vectime,vecvalue
Normal-43-20221225-00:49:48-1732,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019289588418 0.038488184818 0.057947781218 0.077812377618 0.097478974018 0.117370570418 0.137478166818 0.156766763218 0.176100359618 0.194830956018 0.214209552418 0.233408148818 0.253461745218 0.273254341618 0.293487938018 0.312443534418 0.331957130818 0.351272727218 0.371092323618 0.390749920018 0.410497516418 0.429804112818 0.449416709218 0.469065305618 0.489073902018 0.508137498418 0.528083094818 0.547425691218 0.567659287618 0.586632884018 0.606470480418 0.625975076818 0.646109673218 0.666226269618 0.686387866018 0.706189462418 0.725730058818 0.745135655218 0.764370251618 0.783064848018 0.803541444418 0.822965040818 0.841983637218 0.861353233618 0.880515830018 0.900299426418 0.919093022818 0.939155619218 0.958300215618 0.977642812018 0.997426408418 1","4147315.0316338 4166971.2896303 4111082.1805122 4027265.3110637 4067811.1439761 4021798.8738199 3978595.8703647 4147528.3292257 4137874.7308494 4271086.6376898 4128265.9666724 4166971.2896303 3989309.3689669 4041915.3901405 3953820.0930014 4220389.4993249 4099705.5775941 4141730.7725481 4036409.1369691 4069673.5436078 4051125.9385471 4143661.4897072 4079011.180794 4071537.6493763 3998281.4586634 4196479.9464596 4010910.3982471 4135949.4012913 3953820.0930014 4216385.6716168 4032746.628518 4101597.3034951 3973260.670872 3976815.8792508 3967939.7609606 4040078.3039897 4094040.8553753 4122522.0988312 4159172.2714806 4279311.4271245 3906899.2930876 4118701.7250832 4206409.2595182 4130184.1477709 4174799.6111842 4043754.1477544 4256769.0769394 3987519.7808395 4178724.8123967 4135949.4012913 4043754.1477544 3730195.6017977"
Normal-3-20221225-00:49:25-15168,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.018956588418 0.038605184818 0.057668781218 0.076786377618 0.096443974018 0.116155570418 0.136245166818 0.155659763218 0.174075359618 0.194209956018 0.213192552418 0.233219148818 0.252921745218 0.273191341618 0.292767938018 0.312092534418 0.331660130818 0.351866727218 0.371470323618 0.390893920018 0.410704516418 0.430713112818 0.449560709218 0.468921305618 0.488056902018 0.507939498418 0.527453094818 0.546147691218 0.565688287618 0.585237884018 0.604355480418 0.624499076818 0.643859673218 0.663355269618 0.682301866018 0.701311462418 0.720942058818 0.740149655218 0.759240251618 0.778969848018 0.798897444418 0.818474040818 0.838221637218 0.857402233618 0.877149830018 0.896654426418 0.915880022818 0.935555619218 0.955285215618 0.974348812018 0.994429408418 1","4220168.6419502 4071537.6493763 4196479.9464596 4184626.4732318 4069673.5436078 4058524.656075 3982160.6371346 4120611.0264543 4344143.8584091 3973260.670872 4214386.6051959 3994687.7842907 4060378.5600562 3946797.8750677 4086512.1988212 4139801.853766 4088391.765889 3959103.176822 4080883.852516 4118701.7250832 4038242.8870238 3998281.4586634 4244573.063969 4132104.1122473 4180690.1821989 4023619.3699531 4099705.5775941 4279311.4271245 4094040.8553753 4092156.0917749 4184626.4732318 3971485.4493411 4132104.1122473 4103490.775999 4222394.2660224 4208400.7633113 4075270.9887103 4165018.7943349 4190544.8276095 4054821.9222569 4014533.3332825 4086512.1988212 4051125.9385471 4170881.7771693 4051125.9385471 4101597.3034951 4161119.2878261 4065950.4481399 4054821.9222569 4196479.9464596 3983945.4170793 3877505.5902133"
Normal-52-20221225-00:49:56-9448,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019451588418 0.039190184818 0.058226781218 0.077551377618 0.096371974018 0.115273570418 0.135327166818 0.154462763218 0.174120359618 0.193561956018 0.212472552418 0.231383148818 0.251067745218 0.270347341618 0.289464938018 0.308681534418 0.328024130818 0.347870727218 0.366754323618 0.386150920018 0.405394516418 0.425619112818 0.445213709218 0.464628305618 0.484330902018 0.503709498418 0.523142094818 0.542754691218 0.561854287618 0.581952884018 0.602240480418 0.622087076818 0.641762673218 0.661357269618 0.681518866018 0.700834462418 0.720123058818 0.739474655218 0.758970251618 0.778726848018 0.798285444418 0.818708040818 0.838023637218 0.857366233618 0.876600830018 0.896042426418 0.915538022818 0.934421619218 0.954637215618 0.973835812018 0.993916408418 1","4112774.6629663 4052973.0877926 4202431.9011144 4139801.853766 4250662.3222631 4232446.7366153 3989309.3689669 4180690.1821989 4069673.5436078 4114888.4255204 4230432.41513 4230432.41513 4064091.4537623 4149464.4566315 4184626.4732318 4163068.127923 4135949.4012913 4030917.8655943 4236481.1397897 4124434.9446793 4157227.0763276 3955579.5536172 4082758.2445128 4120611.0264543 4060378.5600562 4128265.9666724 4116794.1922573 4079011.180794 4188570.1836087 3980377.4556118 3943296.111707 4030917.8655943 4065950.4481399 4082758.2445128 3967939.7609606 4141730.7725481 4147528.3292257 4134025.8625898 4103490.775999 4049280.4722174 4090273.0627439 3917229.64275 4141730.7725481 4135949.4012913 4159172.2714806 4114888.4255204 4103490.775999 4236481.1397897 3957340.5808596 4166971.2896303 3983945.4170793 4208040.539037"
Normal-21-20221225-00:49:34-17576,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019064588418 0.039244184818 0.058829781218 0.077632377618 0.097055974018 0.117388570418 0.136785166818 0.155812763218 0.175470359618 0.194515956018 0.213993552418 0.233642148818 0.253677745218 0.273065341618 0.292038938018 0.311597534418 0.330859130818 0.350498727218 0.370093323618 0.389588920018 0.409075516418 0.429039112818 0.448975709218 0.468372305618 0.487858902018 0.506670498418 0.525302094818 0.545535691218 0.564617287618 0.584040884018 0.603734480418 0.623482076818 0.642788673218 0.662032269618 0.681554866018 0.700582462418 0.720654058818 0.740464655218 0.760284251618 0.779563848018 0.799041444418 0.818771040818 0.837924637218 0.856691233618 0.876015830018 0.895628426418 0.914080022818 0.933521619218 0.953584215618 0.972917812018 0.992413408418 1","4196261.5843554 3964400.3980179 4084634.3591559 4254731.5433522 4118701.7250832 3934568.8286027 4124434.9446793 4204419.6396766 4069673.5436078 4200446.0411647 4107282.9705004 4071537.6493763 3992893.3685248 4126349.5664682 4216385.6716168 4090273.0627439 4153342.1393878 4073403.4636272 4082758.2445128 4103490.775999 4105385.997526 4007293.9963863 4012721.048012 4124434.9446793 4105385.997526 4252695.9593924 4293781.2886501 3953820.0930014 4192521.3343261 4118701.7250832 4062234.1585105 4051125.9385471 4143661.4897072 4157227.0763276 4097815.5958805 4204419.6396766 3985731.7975963 4038242.8870238 4036409.1369691 4149464.4566315 4107282.9705004 4054821.9222569 4176761.2895926 4262893.4035156 4139801.853766 4079011.180794 4335668.2135102 4114888.4255204 3987519.7808395 4137874.7308494 4103490.775999 4007069.5346415"
Normal-48-20221225-00:49:56-11144,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019478588418 0.039253184818 0.058370781218 0.077299377618 0.097010974018 0.116146570418 0.135912166818 0.155668763218 0.174741359618 0.194290956018 0.213669552418 0.232904148818 0.252210745218 0.271418341618 0.290724938018 0.310652534418 0.330274130818 0.350534727218 0.369319323618 0.388787920018 0.407824516418 0.426915112818 0.445870709218 0.465384305618 0.484843902018 0.503889498418 0.523583094818 0.542862691218 0.562664287618 0.581988884018 0.601754480418 0.621430076818 0.641303673218 0.660709269618 0.679457866018 0.698395462418 0.717594058818 0.736603655218 0.756234251618 0.774757848018 0.795000444418 0.814433040818 0.834423637218 0.854675233618 0.874737830018 0.894521426418 0.914611022818 0.934178619218 0.954034215618 0.973637812018 0.992593408418 1","4107073.7921683 4045594.5791136 4184626.4732318 4226409.5186688 4058524.656075 4180690.1821989 4047436.6865044 4049280.4722174 4194499.7063955 4092156.0917749 4128265.9666724 4159172.2714806 4143661.4897072 4165018.7943349 4143661.4897072 4014533.3332825 4077140.2269797 3948551.090036 4258808.5629564 4109181.6973513 4202431.9011144 4190544.8276095 4220389.4993249 4099705.5775941 4111082.1805122 4200446.0411647 4062234.1585105 4149464.4566315 4040078.3039897 4139801.853766 4047436.6865044 4065950.4481399 4025441.514954 4122522.0988312 4266986.0875559 4224400.938231 4166971.2896303 4208400.7633113 4075270.9887103 4318815.7565342 3952062.1969225 4116794.1922573 4001881.6046929 3950305.8632948 3987519.7808395 4043754.1477544 3982160.6371346 4088391.765889 4029090.7605273 4080883.852516 4220389.4993249 4212463.9457405"
Normal-38-20221225-00:49:48-19708,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.020126588418 0.039460184818 0.058820781218 0.078028377618 0.097748974018 0.117307570418 0.136587166818 0.156172763218 0.175434359618 0.195199956018 0.213471552418 0.232535148818 0.252066745218 0.271904341618 0.291210938018 0.311201534418 0.330310130818 0.349868727218 0.368617323618 0.387950920018 0.406933516418 0.426339112818 0.446878709218 0.466725305618 0.486472902018 0.506085498418 0.525698094818 0.544860691218 0.564203287618 0.583599884018 0.602843480418 0.621835076818 0.641303673218 0.661447269618 0.681356866018 0.700924462418 0.720564058818 0.739780655218 0.759258251618 0.779221848018 0.798420444418 0.818249040818 0.838113637218 0.857105233618 0.876825830018 0.896195426418 0.915430022818 0.934502619218 0.953323215618 0.972386812018 0.991351408418 1","3974841.5547889 4137874.7308494 4132104.1122473 4165018.7943349 4056672.4442472 4090273.0627439 4149464.4566315 4084634.3591559 4153342.1393878 4047436.6865044 4378380.4243837 4196479.9464596 4095927.3559431 4032746.628518 4143661.4897072 4001881.6046929 4186597.3996918 4090273.0627439 4266986.0875559 4137874.7308494 4214386.6051959 4122522.0988312 3894915.8708883 4030917.8655943 4051125.9385471 4079011.180794 4079011.180794 4174799.6111842 4135949.4012913 4124434.9446793 4157227.0763276 4212389.4334654 4109181.6973513 3971485.4493411 4018162.8192121 4088391.765889 4073403.4636272 4163068.127923 4107282.9705004 4007293.9963863 4166971.2896303 4034577.0515557 4027265.3110637 4212389.4334654 4056672.4442472 4130184.1477709 4159172.2714806 4194499.7063955 4250662.3222631 4196479.9464596 4218386.6354256 3977526.2450357"
Normal-86-20221225-00:50:19-18164,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019874588418 0.039460184818 0.058811781218 0.078109377618 0.097217974018 0.117325570418 0.136551166818 0.155794763218 0.175029359618 0.194173956018 0.214245552418 0.233660148818 0.252939745218 0.272489341618 0.291795938018 0.310760534418 0.330481130818 0.350111727218 0.369976323618 0.389273920018 0.408580516418 0.428013112818 0.447598709218 0.467445305618 0.486616902018 0.506517498418 0.526004094818 0.544293691218 0.563348287618 0.583212884018 0.602717480418 0.622231076818 0.642428673218 0.662230269618 0.681662866018 0.700411462418 0.719709058818 0.738763655218 0.757422251618 0.776440848018 0.796116444418 0.815909040818 0.836133637218 0.856142233618 0.875646830018 0.894890426418 0.914368022818 0.933998619218 0.952846215618 0.972224812018 0.991261408418 1","4025240.5895131 4084634.3591559 4134025.8625898 4145594.0077594 4186597.3996918 3978595.8703647 4161119.2878261 4157227.0763276 4159172.2714806 4178724.8123967 3985731.7975963 4120611.0264543 4149464.4566315 4092156.0917749 4143661.4897072 4218386.6354256 4056672.4442472 4075270.9887103 4027265.3110637 4145594.0077594 4143661.4897072 4116794.1922573 4084634.3591559 4030917.8655943 4172839.774574 4019980.0243173 4105385.997526 4374071.370979 4198462.0571654 4027265.3110637 4101597.3034951 4099705.5775941 3960867.3436013 4040078.3039897 4116794.1922573 4266986.0875559 4145594.0077594 4198462.0571654 4287567.9544684 4206409.2595182 4065950.4481399 4041915.3901405 3955579.5536172 3998281.4586634 4101597.3034951 4157227.0763276 4107282.9705004 4075270.9887103 4244573.063969 4128265.9666724 4202431.9011144 4119657.0021826"
Normal-50-20221225-00:49:56-19536,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019154588418 0.038929184818 0.057569781218 0.076804377618 0.095921974018 0.115057570418 0.134319166818 0.153409763218 0.172518359618 0.192400956018 0.211113552418 0.230501148818 0.249897745218 0.269645341618 0.289023938018 0.308573534418 0.328177130818 0.348041727218 0.367384323618 0.386123920018 0.405799516418 0.425286112818 0.444466709218 0.463800305618 0.483880902018 0.502719498418 0.521783094818 0.541170691218 0.560207287618 0.579549884018 0.598838480418 0.618478076818 0.638135673218 0.658180269618 0.677648866018 0.697117462418 0.716676058818 0.736234655218 0.756387251618 0.776080848018 0.795639444418 0.815189040818 0.834063637218 0.853172233618 0.872136830018 0.891875426418 0.911452022818 0.931154619218 0.951370215618 0.971144812018 0.991027408418 1","4176544.9747185 4045594.5791136 4291708.1773199 4159172.2714806 4184626.4732318 4180690.1821989 4153342.1393878 4190544.8276095 4186597.3996918 4023619.3699531 4275195.0766169 4126349.5664682 4124434.9446793 4051125.9385471 4128265.9666724 4092156.0917749 4080883.852516 4027265.3110637 4135949.4012913 4269035.3779444 4065950.4481399 4105385.997526 4170881.7771693 4137874.7308494 3983945.4170793 4246600.877335 4196479.9464596 4126349.5664682 4202431.9011144 4135949.4012913 4147528.3292257 4073403.4636272 4069673.5436078 3991100.5641401 4109181.6973513 4109181.6973513 4090273.0627439 4090273.0627439 3969711.8134118 4062234.1585105 4090273.0627439 4092156.0917749 4238501.2269719 4186597.3996918 4218386.6354256 4052973.0877926 4086512.1988212 4060378.5600562 3957340.5808596 4045594.5791136 4023619.3699531 4101379.1460011"
Normal-80-20221225-00:50:12-8076,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019541588418 0.038245184818 0.057884781218 0.077200377618 0.096155974018 0.116056570418 0.134850166818 0.154426763218 0.173292359618 0.193282956018 0.212589552418 0.231788148818 0.251454745218 0.270554341618 0.290112938018 0.308960534418 0.328762130818 0.348320727218 0.368347323618 0.388112920018 0.407419516418 0.426798112818 0.445942709218 0.465546305618 0.485158902018 0.504816498418 0.524699094818 0.544707691218 0.563996287618 0.582591884018 0.602438480418 0.622114076818 0.640979673218 0.660583269618 0.679412866018 0.698431462418 0.717837058818 0.736945655218 0.756351251618 0.775612848018 0.794154444418 0.814145040818 0.834315637218 0.854144233618 0.873018830018 0.892316426418 0.911902022818 0.931892619218 0.951586215618 0.970883812018 0.990595408418 1","4093833.0236405 4277252.2614955 4073403.4636272 4141730.7725481 4220389.4993249 4019980.0243173 4256769.0769394 4086512.1988212 4240523.2415552 4001881.6046929 4143661.4897072 4166971.2896303 4067811.1439761 4188570.1836087 4090273.0627439 4244573.063969 4040078.3039897 4090273.0627439 3994687.7842907 4047436.6865044 4143661.4897072 4128265.9666724 4178724.8123967 4080883.852516 4079011.180794 4069673.5436078 4023619.3699531 3998281.4586634 4147528.3292257 4302093.8010894 4030917.8655943 4065950.4481399 4240523.2415552 4080883.852516 4248630.6291727 4206409.2595182 4122522.0988312 4186597.3996918 4122522.0988312 4153342.1393878 4314623.0925402 4001881.6046929 3966169.2898679 4034577.0515557 4238501.2269719 4145594.0077594 4084634.3591559 4001881.6046929 4062234.1585105 4145594.0077594 4058524.656075 3998047.08925"
Normal-2-20221225-00:49:26-17184,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.019469588418 0.038983184818 0.058019781218 0.076903377618 0.095858974018 0.115408570418 0.135318166818 0.154786763218 0.174543359618 0.194074956018 0.213912552418 0.232994148818 0.252363745218 0.271517341618 0.290760938018 0.310040534418 0.329050130818 0.348869727218 0.368176323618 0.387905920018 0.407374516418 0.426492112818 0.446311709218 0.465546305618 0.484690902018 0.504123498418 0.523439094818 0.542979691218 0.561116287618 0.580629884018 0.600035480418 0.619540076818 0.638981673218 0.658648269618 0.678368866018 0.697819462418 0.717702058818 0.737089655218 0.756567251618 0.775873848018 0.796197444418 0.815972040818 0.835647637218 0.854531233618 0.874314830018 0.894080426418 0.914260022818 0.932972619218 0.952396215618 0.971783812018 0.991423408418 1","4108972.3255803 4099705.5775941 4202431.9011144 4236481.1397897 4220389.4993249 4092156.0917749 4018162.8192121 4109181.6973513 4049280.4722174 4095927.3559431 4032746.628518 4192521.3343261 4130184.1477709 4176761.2895926 4157227.0763276 4149464.4566315 4208400.7633113 4036409.1369691 4143661.4897072 4054821.9222569 4109181.6973513 4184626.4732318 4036409.1369691 4159172.2714806 4178724.8123967 4116794.1922573 4141730.7725481 4094040.8553753 4410970.9581452 4099705.5775941 4122522.0988312 4101597.3034951 4114888.4255204 4067811.1439761 4056672.4442472 4112984.4224211 4023619.3699531 4126349.5664682 4107282.9705004 4143661.4897072 3936311.1934264 4045594.5791136 4065950.4481399 4236481.1397897 4043754.1477544 4047436.6865044 3964400.3980179 4275195.0766169 4118701.7250832 4126349.5664682 4073403.4636272 4197471.6477761"
