run,type,module,name,attrname,attrvalue,vectime,vecvalue
Normal-343-20221225-00:51:52-17668,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.028368588418 0.057267184818 0.085733781218 0.113642377618 0.141784974018 0.169810570418 0.197926166818 0.225897763218 0.254103359618 0.283019956018 0.311810552418 0.339782148818 0.368437745218 0.397183341618 0.424560938018 0.453072534418 0.481008130818 0.509159727218 0.537401323618 0.566110920018 0.594442516418 0.622801112818 0.650925709218 0.678879305618 0.707075902018 0.736028498418 0.764684094818 0.792772691218 0.820573287618 0.849588884018 0.876804480418 0.905487076818 0.933764673218 0.962096269618 0.990265866018 1","19740143.279201 19378103.77531 19672179.706036 20065502.111744 19898661.517954 19981733.555544 19917770.622145 20020308.88734 19854215.881782 19366041.295233 19450795.399292 20020308.88734 19542430.462205 19481244.786419 20454680.966807 19641131.003103 20046108.627199 19892299.962072 19828907.405532 19505673.022976 19765917.602864 19747098.625798 19911396.844081 20033200.45073 19860553.098529 19341961.330971 19542430.462205 19936916.463366 20143452.749812 19299965.173213 20576436.825761 19524034.442014 19803663.369352 19765917.602864 19879589.045159 19560034.857963"
Normal-330-20221225-00:51:48-15856,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.028656588418 0.056592184818 0.084608781218 0.112409377618 0.141064974018 0.169099570418 0.197710166818 0.226059763218 0.254148359618 0.282299956018 0.310028552418 0.337928148818 0.365836745218 0.393898341618 0.422031938018 0.449850534418 0.477651130818 0.506054727218 0.534152323618 0.562474920018 0.590284516418 0.619525112818 0.648180709218 0.676170305618 0.704564902018 0.732878498418 0.761471094818 0.789928691218 0.818593287618 0.846798884018 0.876138480418 0.904119076818 0.932963673218 0.961223269618 0.989086866018 1","19541753.953107 20046108.627199 19988152.450952 20143452.749812 19542430.462205 19975318.781475 19573167.653366 19753367.635244 19936916.463366 19892299.962072 20195757.185892 20071974.947996 20065502.111744 19956099.147659 19905027.143988 20130418.94522 20143452.749812 19715813.170757 19930530.427863 19772198.568631 20136933.738456 19151456.158398 19542430.462205 20007433.904978 19722062.328732 19778483.527441 19585489.619963 19678401.229979 19536294.604867 19854215.881782 19086833.79162 20013869.32553 19414381.544267 19816277.347825 20097908.107799 18986296.726656"
Normal-395-20221225-00:52:07-10132,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.028350588418 0.055980184818 0.084590781218 0.113327377618 0.141748974018 0.169810570418 0.198376166818 0.226086763218 0.254040359618 0.283145956018 0.311720552418 0.340016148818 0.368005745218 0.396616341618 0.425010938018 0.453585534418 0.481647130818 0.510149727218 0.537788323618 0.566623920018 0.594523516418 0.622495112818 0.650601709218 0.678564305618 0.707291902018 0.735839498418 0.764261094818 0.792538691218 0.820699287618 0.847770884018 0.876057480418 0.904119076818 0.932225673218 0.960098269618 0.988321866018 1","19752676.443373 20268120.890829 19573167.653366 19487346.107558 19703326.727981 19956099.147659 19604001.686448 20208875.764218 20033200.45073 19240286.036537 19597827.110517 19791065.439426 20007433.904978 19573167.653366 19722062.328732 19597827.110517 19956099.147659 19647332.900521 20261520.950463 19420441.049036 20071974.947996 20020308.88734 19924148.482098 20026752.594405 19493451.251633 19616362.518002 19703326.727981 19803663.369352 19885942.47244 20685887.589548 19797362.400236 19956099.147659 19924148.482098 20091418.537528 19841553.573236 18701617.941413"
Normal-378-20221225-00:52:03-3672,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.027783588418 0.055656184818 0.084068781218 0.112004377618 0.140524974018 0.169135570418 0.197728166818 0.226428763218 0.254832359618 0.283433956018 0.311558552418 0.339035148818 0.367438745218 0.395302341618 0.423741938018 0.451983534418 0.480252130818 0.507746727218 0.536276323618 0.564562920018 0.592984516418 0.621289112818 0.649485709218 0.677358305618 0.705194902018 0.734390498418 0.762920094818 0.790990691218 0.819835287618 0.848193884018 0.876408480418 0.904542076818 0.933260673218 0.961268269618 0.989635866018 1","20155783.75172 20091418.537528 19709567.971761 20046108.627199 19634933.019844 19573167.653366 19585489.619963 19511789.657444 19715813.170757 19579326.698002 19911396.844081 20380981.394042 19715813.170757 20097908.107799 19690856.091052 19828907.405532 19809968.350604 20367638.493504 19628738.94704 19797362.400236 19703326.727981 19784772.483101 19860553.098529 20091418.537528 20117401.996747 19180974.840439 19628738.94704 19949700.819324 19414381.544267 19747098.625798 19847882.707973 19905027.143988 19499560.22224 19994575.471675 19740833.594206 19992022.523045"
Normal-310-20221225-00:51:42-19536,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.027936588418 0.056520184818 0.085094781218 0.113417377618 0.142126974018 0.170413570418 0.198682166818 0.227265763218 0.255273359618 0.282992956018 0.310694552418 0.338306148818 0.366016745218 0.394276341618 0.422886938018 0.451569534418 0.479775130818 0.507719727218 0.536771323618 0.564553920018 0.592147516418 0.620776112818 0.649539709218 0.678132305618 0.707084902018 0.734975498418 0.762623094818 0.790945691218 0.818467287618 0.846627884018 0.874860480418 0.903318076818 0.931901673218 0.960413269618 0.988852866018 1","20045396.79724 19591656.422913 19597827.110517 19772198.568631 19505673.022976 19797362.400236 19809968.350604 19591656.422913 19994575.471675 20202314.345385 20215441.446544 20281333.679062 20208875.764218 19816277.347825 19573167.653366 19524034.442014 19854215.881782 20039652.460323 19276049.146821 20156503.443285 20294563.705368 19560861.181444 19469053.598597 19585489.619963 19341961.330971 20078451.96168 20254925.306997 19772198.568631 20347656.867753 19885942.47244 19835228.473708 19678401.229979 19591656.422913 19641131.003103 19690856.091052 19592480.035915"
Normal-353-20221225-00:51:55-5708,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.027648588418 0.055710184818 0.083780781218 0.112067377618 0.140659974018 0.169297570418 0.197188166818 0.225168763218 0.254166359618 0.282785956018 0.310955552418 0.339188148818 0.366997745218 0.395095341618 0.423381938018 0.452325534418 0.479820130818 0.508664727218 0.536762323618 0.565651920018 0.594001516418 0.621910112818 0.650007709218 0.678015305618 0.706238902018 0.735128498418 0.762506094818 0.790567691218 0.818224287618 0.846312884018 0.874536480418 0.903174076818 0.931613673218 0.960494269618 0.988906866018 1","20254198.570059 19956099.147659 19949700.819324 19797362.400236 19585489.619963 19554713.746856 20078451.96168 20013869.32553 19311945.4549 19567012.482398 19879589.045159 19835228.473708 20136933.738456 19930530.427863 19797362.400236 19347975.706295 20367638.493504 19414381.544267 19930530.427863 19384140.6521 19753367.635244 20065502.111744 19930530.427863 19994575.471675 19841553.573236 19384140.6521 20454680.966807 19956099.147659 20248333.956235 19936916.463366 19841553.573236 19554713.746856 19690856.091052 19390181.291409 19709567.971761 19687853.798068"
Normal-381-20221225-00:52:03-17392,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.027765588418 0.056052184818 0.084131781218 0.112508377618 0.140776974018 0.168964570418 0.198061166818 0.226014763218 0.253338359618 0.282335956018 0.310370552418 0.338306148818 0.366385745218 0.395050341618 0.422886938018 0.450984534418 0.479631130818 0.507683727218 0.536330323618 0.564823920018 0.592822516418 0.621064112818 0.649134709218 0.676899305618 0.705653902018 0.734075498418 0.762119094818 0.790414691218 0.818341287618 0.846762884018 0.875535480418 0.904317076818 0.932072673218 0.960062269618 0.988456866018 1","20168850.433473 19797362.400236 19943306.592541 19734572.536684 19809968.350604 19866894.362089 19246237.336543 20033200.45073 20495105.834604 19311945.4549 19975318.781475 20046108.627199 19943306.592541 19536294.604867 20117401.996747 19930530.427863 19548570.174989 19962501.581494 19548570.174989 19653538.715808 20001002.621689 19828907.405532 19949700.819324 20169571.058487 19475147.284627 19703326.727981 19968908.12478 19791065.439426 20052568.955378 19703326.727981 19462963.724747 19456877.659503 20176111.222024 20007433.904978 19722062.328732 19405475.181116"
Normal-370-20221225-00:52:00-1416,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.028035588418 0.056556184818 0.085157781218 0.113480377618 0.142180974018 0.170647570418 0.199213166818 0.227373763218 0.255687359618 0.284162956018 0.313043552418 0.341555148818 0.369787745218 0.398155341618 0.425856938018 0.453792534418 0.482088130818 0.509771727218 0.537419323618 0.565354920018 0.594055516418 0.622270112818 0.650322709218 0.678888305618 0.706841902018 0.735182498418 0.762992094818 0.791548691218 0.819502287618 0.847950884018 0.876210480418 0.904452076818 0.932684673218 0.961286269618 0.989545866018 1","19974611.969994 19634933.019844 19579326.698002 19772198.568631 19511789.657444 19672179.706036 19604001.686448 19885942.47244 19778483.527441 19665962.114844 19390181.291409 19641131.003103 19835228.473708 19740833.594206 20215441.446544 20046108.627199 19791065.439426 20228585.618305 20254925.306997 20046108.627199 19511789.657444 19847882.707973 19962501.581494 19604001.686448 20033200.45073 19759640.626335 20136933.738456 19610180.154383 20033200.45073 19684626.690405 19816277.347825 19828907.405532 19835228.473708 19579326.698002 19816277.347825 20355583.768718"
Normal-372-20221225-00:52:01-16108,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.027918588418 0.055665184818 0.083879781218 0.111410377618 0.139741974018 0.168352570418 0.196729166818 0.224691763218 0.252726359618 0.280949956018 0.308723552418 0.336128148818 0.364531745218 0.393232341618 0.421221938018 0.449904534418 0.477750130818 0.506126727218 0.534350323618 0.563671920018 0.592390516418 0.620155112818 0.648846709218 0.677007305618 0.705320902018 0.733733498418 0.762146094818 0.790603691218 0.819277287618 0.847401884018 0.875382480418 0.903300076818 0.931685673218 0.960881269618 0.989203866018 1","20058320.700732 20182655.628349 19847882.707973 20341005.035401 19765917.602864 19573167.653366 19734572.536684 20026752.594405 19975318.781475 19841553.573236 20163035.133613 20434528.274972 19715813.170757 19511789.657444 20007433.904978 19524034.442014 20110899.83334 19734572.536684 19841553.573236 19098550.855164 19499560.22224 20169571.058487 19517910.129253 19885942.47244 19778483.527441 19709567.971761 19709567.971761 19678401.229979 19530162.599345 19911396.844081 20013869.32553 20059033.448882 19728315.449451 19180974.840439 19772198.568631 20229463.654687"
Normal-319-20221225-00:51:45-6952,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.028548588418 0.055908184818 0.084896781218 0.113687377618 0.141550974018 0.169909570418 0.197989166818 0.226716763218 0.254841359618 0.282866956018 0.311756552418 0.339377148818 0.367987745218 0.395815341618 0.424461938018 0.452487534418 0.480468130818 0.508295727218 0.536915323618 0.564913920018 0.592921516418 0.620749112818 0.649170709218 0.677853305618 0.706904902018 0.734165498418 0.762623094818 0.792007691218 0.819637287618 0.848211884018 0.875985480418 0.903570076818 0.931919673218 0.960485269618 0.988798866018 1","19615680.880632 20468138.192272 19317941.174965 19450795.399292 20097908.107799 19747098.625798 19943306.592541 19493451.251633 19911396.844081 19981733.555544 19384140.6521 20274725.132293 19573167.653366 20123908.366013 19548570.174989 19981733.555544 20013869.32553 20123908.366013 19567012.482398 20001002.621689 19994575.471675 20123908.366013 19703326.727981 19524034.442014 19276049.146821 20542470.596865 19678401.229979 19057603.935646 20268120.890829 19597827.110517 20163035.133613 20301185.193342 19753367.635244 19604001.686448 19778483.527441 19997975.237147"
