run,type,module,name,attrname,attrvalue,vectime,vecvalue
bothTestSameTim-4700-20221223-17:10:09-17068,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034148183586 0.06807619955 0.102261231478 0.135996263406 0.16996027937 0.204091311298 0.237668327262 0.27180835919 0.305745375154 0.339561407082 0.37364743901 0.407683454974 0.441400486902 0.475418502866 0.509576534794 0.543099550758 0.577158582686 0.61114059865 0.644839630578 0.678997662506 0.71305167847 0.746786710398 0.780786726362 0.81490875829 0.848593774254 0.882688806182 0.91680183811 0.950387854074 0.984590886002 1","35140961.362641 35369000.099307 35103082.616024 35571331.385165 35331510.892938 35158620.534282 35738732.747621 35149352.01381 35359620.341192 35486126.892564 35205036.553822 35256770.394903 35590321.311867 35275425.858754 35130829.625355 35796301.898632 35232945.038977 35312796.07635 35609331.525127 35130829.625355 35238134.652564 35571331.385165 35294101.07544 35167893.944068 35624148.17563 35195743.548036 35177172.247039 35729155.886969 35084608.947128 35044195.277554"
bothTestSameTim-4701-20221223-17:10:10-17300,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034783247442 0.068432263406 0.102518295334 0.136685327262 0.170289343226 0.204366375154 0.238375391118 0.272092423046 0.30601143901 0.340169470938 0.373827486902 0.40793151883 0.442035550758 0.475657566722 0.50985159865 0.543770614614 0.577541646542 0.611649662506 0.645780694434 0.679623726362 0.713605742326 0.747745774254 0.781295790218 0.815444822146 0.84949883811 0.883170870038 0.917179886002 0.95131991793 0.985090949858 1","34499366.455101 35662261.306061 35205036.553822 35121575.749651 35710017.55521 35214334.468314 35284760.996033 35590321.311867 35378384.835032 35130829.625355 35652725.379996 35186455.447069 35186455.447069 35690899.715379 35093843.350406 35378384.835032 35533412.261681 35182345.44239 35158620.534282 35457816.029987 35312796.07635 35149352.01381 35767494.158203 35140088.378789 35238134.652564 35637884.953481 35284760.996033 35149352.01381 35533412.261681 34609850.733977"
bothTestSameTim-4710-20221223-17:10:14-2904,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034855247442 0.068522263406 0.102617295334 0.136649327262 0.170244343226 0.204438375154 0.238411391118 0.272128423046 0.30619143901 0.340394470938 0.374043486902 0.40812051883 0.442341550758 0.475909566722 0.51010359865 0.544112614614 0.577766646542 0.611730662506 0.645843694434 0.679596726362 0.713569742326 0.747709774254 0.781358790218 0.815462822146 0.84945383811 0.883287870038 0.917206886002 0.95131991793 0.985036949858 1","34428101.593507 35643194.552293 35195743.548036 35260897.807653 35719584.15754 35093843.350406 35322151.005716 35590321.311867 35228824.167192 35084608.947128 35662261.306061 35214334.468314 35066154.712247 35748314.743622 35093843.350406 35284760.996033 35656946.025585 35331510.892938 35177172.247039 35552361.712565 35322151.005716 35149352.01381 35662261.306061 35186455.447069 35303446.100903 35467247.963637 35378384.835032 35177172.247039 35590321.311867 34484947.59445"
bothTestSameTim-4711-20221223-17:10:17-16736,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034801247442 0.068405263406 0.102545295334 0.136631327262 0.170244343226 0.204420375154 0.238384391118 0.272110423046 0.30607443901 0.340232470938 0.373971486902 0.40809351883 0.442170550758 0.475765566722 0.50993259865 0.544004614614 0.577784646542 0.611793662506 0.645933694434 0.679641726362 0.713641742326 0.747781774254 0.781421790218 0.815543822146 0.84956183811 0.883287870038 0.917359886002 0.95148191793 0.985189949858 1","34481522.594842 35710017.55521 35149352.01381 35205036.553822 35700456.075861 35112326.747824 35331510.892938 35580823.814726 35331510.892938 35130829.625355 35567130.982137 35167893.944068 35214334.468314 35719584.15754 35121575.749651 35219518.600481 35523945.10928 35284760.996033 35149352.01381 35599823.880646 35294101.07544 35149352.01381 35671802.334582 35167893.944068 35275425.858754 35580823.814726 35219518.600481 35167893.944068 35599823.880646 34841205.468756"
bothTestSameTim-4712-20221223-17:10:18-14980,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034950311298 0.068581327262 0.10269435919 0.136649375154 0.170402407082 0.20455143901 0.238542454974 0.272286486902 0.306313502866 0.340480534794 0.374039550758 0.408287582686 0.44232359865 0.476058630578 0.510180662506 0.54413567847 0.577879710398 0.611897726362 0.64599275829 0.679596774254 0.713754806182 0.74787683811 0.781534854074 0.815611886002 0.849638901966 0.883382933894 0.917319949858 0.951333981786 0.98489299775 1","34334458.1331 35681348.469655 35177172.247039 35340875.74196 35552361.712565 35140088.378789 35303446.100903 35561844.019128 35266095.659683 35121575.749651 35757901.879104 35038509.731677 35256770.394903 35571331.385165 35167893.944068 35340875.74196 35561844.019128 35275425.858754 35195743.548036 35710017.55521 35130829.625355 35167893.944068 35652725.379996 35214334.468314 35266095.659683 35561844.019128 35359620.341192 35279557.640803 35757901.879104 34156346.273133"
bothTestSameTim-4713-20221223-17:10:18-16892,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.03406211973 0.068202151658 0.102166167622 0.13593719955 0.169910215514 0.203987247442 0.237600263406 0.271722295334 0.305758311298 0.339574343226 0.373606375154 0.407642391118 0.441413423046 0.47544043901 0.509589470938 0.543247486902 0.57742351883 0.611509550758 0.645113566722 0.67920859865 0.713154614614 0.746907646542 0.780925662506 0.815074694434 0.848732710398 0.882845742326 0.917048774254 0.950661790218 0.984837822146 1","35229751.099228 35149352.01381 35331510.892938 35533412.261681 35322151.005716 35214334.468314 35700456.075861 35167893.944068 35256770.394903 35486126.892564 35260897.807653 35256770.394903 35533412.261681 35266095.659683 35140088.378789 35652725.379996 35112326.747824 35205036.553822 35710017.55521 35195743.548036 35350245.556728 35552361.712565 35275425.858754 35140088.378789 35652725.379996 35177172.247039 35084608.947128 35700456.075861 35112326.747824 35614936.402922"
bothTestSameTim-4714-20221223-17:10:19-4924,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.035126375154 0.069117391118 0.102825423046 0.13671743901 0.170839470938 0.204488486902 0.23856551883 0.272651550758 0.306255566722 0.34040459865 0.374332614614 0.408013646542 0.441986662506 0.476135694434 0.509843726362 0.543834742326 0.577965774254 0.611560790218 0.645736822146 0.67971883811 0.713498870038 0.747498886002 0.78165691793 0.815490949858 0.849481965822 0.88363999775 0.917217013714 0.951366045642 0.985276061606 1","34162363.601112 35303446.100903 35599823.880646 35406568.947525 35167893.944068 35662261.306061 35214334.468314 35205036.553822 35710017.55521 35140088.378789 35369000.099307 35628362.05747 35322151.005716 35140088.378789 35599823.880646 35303446.100903 35158620.534282 35719584.15754 35112326.747824 35312796.07635 35523945.10928 35294101.07544 35130829.625355 35467247.963637 35303446.100903 35130829.625355 35738732.747621 35140088.378789 35387774.552332 35044971.405903"
bothTestSameTim-4715-20221223-17:10:19-13032,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.03398111973 0.068121151658 0.102121167622 0.13576619955 0.169847215514 0.203978247442 0.237609263406 0.271686295334 0.305641311298 0.339358343226 0.373471375154 0.407507391118 0.441242423046 0.47525143901 0.509391470938 0.542995486902 0.57712651883 0.611257550758 0.644879566722 0.67897459865 0.712956614614 0.746745646542 0.780754662506 0.814930694434 0.848561710398 0.882719742326 0.916859774254 0.950472790218 0.984612822146 1","35313727.432607 35149352.01381 35294101.07544 35666484.209853 35210217.948537 35158620.534282 35681348.469655 35214334.468314 35340875.74196 35590321.311867 35177172.247039 35256770.394903 35571331.385165 35284760.996033 35149352.01381 35710017.55521 35158620.534282 35158620.534282 35690899.715379 35195743.548036 35312796.07635 35514483.000195 35284760.996033 35112326.747824 35681348.469655 35130829.625355 35149352.01381 35700456.075861 35149352.01381 35094154.699695"
bothTestSameTim-4716-20221223-17:10:19-6536,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.034256183586 0.06831019955 0.102441231478 0.136095263406 0.17007727937 0.204289311298 0.237884327262 0.27206935919 0.306105375154 0.339831407082 0.37390843901 0.407926454974 0.441661486902 0.475643502866 0.509837534794 0.543504550758 0.577635582686 0.61162659865 0.645352630578 0.679537662506 0.71346567847 0.747200710398 0.781227726362 0.81534975829 0.848962774254 0.883129806182 0.91726983811 0.950864854074 0.985004886002 1","35030171.910055 35238134.652564 35158620.534282 35656946.025585 35312796.07635 35075379.402353 35719584.15754 35103082.616024 35256770.394903 35580823.814726 35214334.468314 35275425.858754 35571331.385165 35312796.07635 35093843.350406 35643194.552293 35158620.534282 35303446.100903 35580823.814726 35103082.616024 35369000.099307 35571331.385165 35266095.659683 35167893.944068 35700456.075861 35121575.749651 35149352.01381 35719584.15754 35149352.01381 35211469.554044"
bothTestSameTim-4717-20221223-17:10:19-16888,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.03403511973 0.068247151658 0.102301167622 0.13602719955 0.170027215514 0.204212247442 0.237816263406 0.271911295334 0.305902311298 0.339646343226 0.373759375154 0.407786391118 0.441548423046 0.47553943901 0.509652470938 0.543229486902 0.57733351883 0.611410550758 0.645113566722 0.67925359865 0.713217614614 0.746943646542 0.780916662506 0.815047694434 0.848642710398 0.882755742326 0.916895774254 0.950508790218 0.984594822146 1","35257698.79817 35075379.402353 35238134.652564 35580823.814726 35294101.07544 35103082.616024 35710017.55521 35195743.548036 35303446.100903 35561844.019128 35177172.247039 35266095.659683 35542884.46143 35303446.100903 35177172.247039 35738732.747621 35186455.447069 35214334.468314 35605122.143424 35149352.01381 35331510.892938 35580823.814726 35322151.005716 35158620.534282 35719584.15754 35177172.247039 35149352.01381 35700456.075861 35205036.553822 35053149.344835"
