run,type,module,name,attrname,attrvalue,vectime,vecvalue
bothTestSameTim-701-20221223-13:18:31-6404,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.02634183811 0.051334981786 0.075796109498 0.10061323721 0.125259380886 0.150049508598 0.17458263631 0.199557779986 0.224045907698 0.24889903541 0.273536179086 0.298326306798 0.32289543451 0.347780578186 0.372295705898 0.39707683361 0.421749977286 0.446612104998 0.47109123271 0.496111376386 0.520617504098 0.54542563181 0.570062775486 0.594924903198 0.61936803091 0.644316174586 0.668822302298 0.69369343001 0.718321573686 0.743129701398 0.76763582911 0.792583972786 0.817027100498 0.84187122821 0.866508371886 0.891316499598 0.91576862731 0.940725770986 0.965258898698 0.99006702641 1","30369938.371776 32008778.50225 32704951.685753 32235801.39023 32459439.112133 32270910.795379 32608968.957867 32031847.759449 32668892.020192 32189107.514775 32471296.61298 32270910.795379 32561188.552464 32147694.641263 32632911.784033 32282630.931788 32423918.512588 32177455.174678 32680903.070244 31974236.853299 32644896.386803 32247496.033851 32471296.61298 32177455.174678 32729035.720222 32066514.061709 32644896.386803 32165811.267738 32483162.780133 32247496.033851 32644896.386803 32066514.061709 32729035.720222 32200768.297194 32471296.61298 32247496.033851 32716989.270729 32054950.293423 32608968.957867 32247496.033851 31410533.529869"
bothTestSameTim-762-20221223-13:18:51-16644,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.026016662506 0.050662806182 0.075533933894 0.100067061606 0.125078205282 0.149611332994 0.174428460706 0.199056604382 0.223891732094 0.248424859806 0.273427003482 0.297906131194 0.322732258906 0.347333402582 0.372114530294 0.396611658006 0.421568801682 0.446128929394 0.470946057106 0.495583200782 0.520445328494 0.544960456206 0.569908599882 0.594324727594 0.619150855306 0.643814998982 0.668605126694 0.693120254406 0.718023398082 0.742547525794 0.767355653506 0.792028797182 0.816872924894 0.841406052606 0.866354196282 0.890887323994 0.915713451706 0.940269595382 0.965140723094 0.989619850806 1","30749524.456317 32459439.112133 32165811.267738 32608968.957867 31985742.449981 32608968.957867 32235801.39023 32483162.780133 32212437.531112 32608968.957867 31997256.329982 32680903.070244 32224115.225723 32518813.374536 32282630.931788 32656889.795619 32054950.293423 32573120.522053 32235801.39023 32471296.61298 32177455.174678 32632911.784033 32066514.061709 32765228.353832 32224115.225723 32435750.071407 32270910.795379 32632911.784033 32124458.27757 32620935.977615 32247496.033851 32423918.512588 32200768.297194 32608968.957867 32066514.061709 32608968.957867 32224115.225723 32578405.247803 32165811.267738 32680903.070244 31598775.111016"
bothTestSameTim-786-20221223-13:18:58-4880,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025256407082 0.050037534794 0.07475567847 0.099599806182 0.124096933894 0.14911707757 0.173668205282 0.198539332994 0.22318547667 0.247984604382 0.272526732094 0.29751087577 0.321990003482 0.346789131194 0.37144427487 0.396342402582 0.420884530294 0.44589567397 0.470446801682 0.495245929394 0.51988307307 0.544673200782 0.569206328494 0.59419047217 0.618723599882 0.643504727594 0.66814187127 0.692949998982 0.717447126694 0.74247627037 0.766973398082 0.791862525794 0.81649966947 0.841307797182 0.865822924894 0.89079806857 0.915286196282 0.940139323994 0.96481246767 0.989710595382 1","31675130.884715 32282630.931788 32364889.956391 32200768.297194 32656889.795619 31974236.853299 32585061.239732 32165811.267738 32459439.112133 32259199.165819 32597010.715124 32020308.975748 32680903.070244 32259199.165819 32447590.268101 32130930.054408 32597010.715124 31985742.449981 32585061.239732 32259199.165819 32471296.61298 32270910.795379 32608968.957867 32020308.975748 32608968.957867 32282630.931788 32471296.61298 32247496.033851 32656889.795619 31962739.531001 32656889.795619 32142548.716735 32471296.61298 32247496.033851 32632911.784033 32031847.759449 32668892.020192 32189107.514775 32423918.512588 32130930.054408 31877451.823229"
bothTestSameTim-796-20221223-13:19:00-16720,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025220407082 0.050028534794 0.07471067847 0.099473806182 0.124033933894 0.14901807757 0.173569205282 0.198368332994 0.22303247667 0.247840604382 0.272319732094 0.29729487577 0.321819003482 0.346672131194 0.37137227487 0.396180402582 0.420740530294 0.44568867397 0.470230801682 0.495065929394 0.51980207307 0.544664200782 0.569161328494 0.59412747217 0.618678599882 0.643540727594 0.66823187127 0.693039998982 0.717573126694 0.74260227037 0.767108398082 0.791898525794 0.81653566947 0.841361797182 0.865912924894 0.89088806857 0.915466196282 0.940283323994 0.96495646767 0.989773595382 1","31720344.457523 32247496.033851 32412095.582196 32306096.762257 32573120.522053 32020308.975748 32585061.239732 32259199.165819 32435750.071407 32247496.033851 32680903.070244 32031847.759449 32620935.977615 32189107.514775 32388475.568963 32247496.033851 32573120.522053 32066514.061709 32597010.715124 32212437.531112 32341338.669382 32177455.174678 32656889.795619 32043394.862341 32585061.239732 32177455.174678 32400281.270795 32247496.033851 32608968.957867 31962739.531001 32644896.386803 32270910.795379 32471296.61298 32224115.225723 32585061.239732 32031847.759449 32549265.321354 32235801.39023 32423918.512588 32235801.39023 32073833.595697"
bothTestSameTim-733-20221223-13:18:42-17212,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025220407082 0.049992534794 0.07463867847 0.099428806182 0.123907933894 0.14892807757 0.173443205282 0.198269332994 0.22292447667 0.247768604382 0.272274732094 0.29720487577 0.321783003482 0.346627131194 0.37124627487 0.396036402582 0.420569530294 0.44558067397 0.470131801682 0.494957929394 0.51963107307 0.544466200782 0.568936328494 0.59391147217 0.618444599882 0.643279727594 0.66789887127 0.692715998982 0.717240126694 0.74223327037 0.766775398082 0.791547525794 0.81616666947 0.841037797182 0.865606924894 0.89060006857 0.915061196282 0.939941323994 0.96456946767 0.989458595382 1","31720344.457523 32294359.584319 32459439.112133 32270910.795379 32680903.070244 31974236.853299 32632911.784033 32224115.225723 32447590.268101 32200768.297194 32644896.386803 32089666.646011 32549265.321354 32200768.297194 32495037.623095 32270910.795379 32608968.957867 31985742.449981 32585061.239732 32224115.225723 32423918.512588 32212437.531112 32692922.955514 32031847.759449 32608968.957867 32212437.531112 32495037.623095 32235801.39023 32620935.977615 32008778.50225 32597010.715124 32294359.584319 32495037.623095 32165811.267738 32561188.552464 32008778.50225 32704951.685753 32154175.784803 32483162.780133 32142548.716735 31874310.130005"
bothTestSameTim-777-20221223-13:18:55-19076,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025229407082 0.050028534794 0.07465667847 0.099572806182 0.124096933894 0.14905407757 0.173524205282 0.198368332994 0.22299647667 0.247777604382 0.272301732094 0.29729487577 0.321828003482 0.346663131194 0.37135427487 0.396144402582 0.420695530294 0.44567967397 0.470194801682 0.494975929394 0.51961307307 0.544385200782 0.568855328494 0.59383047217 0.618318599882 0.643171727594 0.66787187127 0.692706998982 0.717222126694 0.74219727037 0.766640398082 0.791565525794 0.81624766947 0.841100797182 0.865660924894 0.89064506857 0.915160196282 0.939986323994 0.96463246767 0.989485595382 1","31709028.967659 32259199.165819 32483162.780133 32107717.910545 32620935.977615 32054950.293423 32692922.955514 32200768.297194 32483162.780133 32282630.931788 32620935.977615 32008778.50225 32608968.957867 32212437.531112 32400281.270795 32270910.795379 32585061.239732 32020308.975748 32632911.784033 32282630.931788 32471296.61298 32294359.584319 32692922.955514 32031847.759449 32668892.020192 32189107.514775 32388475.568963 32212437.531112 32632911.784033 32031847.759449 32729035.720222 32096124.410823 32412095.582196 32189107.514775 32573120.522053 32020308.975748 32632911.784033 32224115.225723 32459439.112133 32189107.514775 31956160.354034"
bothTestSameTim-706-20221223-13:18:33-8988,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025157407082 0.049974534794 0.07467467847 0.099536806182 0.124042933894 0.14902707757 0.173542205282 0.198386332994 0.22307747667 0.247903604382 0.272364732094 0.29735787577 0.321837003482 0.346654131194 0.37125527487 0.396108402582 0.420623530294 0.44562567397 0.470158801682 0.495038929394 0.51964007307 0.544493200782 0.568972328494 0.59392947217 0.618462599882 0.643288727594 0.66795287127 0.692778998982 0.717303126694 0.74228727037 0.766802398082 0.791646525794 0.81632866947 0.841190797182 0.865732924894 0.89073506857 0.915178196282 0.940085323994 0.96476746767 0.989521595382 1","31799779.579526 32235801.39023 32388475.568963 32177455.174678 32644896.386803 32020308.975748 32632911.784033 32200768.297194 32400281.270795 32224115.225723 32704951.685753 32008778.50225 32680903.070244 32235801.39023 32518813.374536 32189107.514775 32632911.784033 31997256.329982 32608968.957867 32154175.784803 32518813.374536 32189107.514775 32680903.070244 32054950.293423 32608968.957867 32224115.225723 32435750.071407 32224115.225723 32620935.977615 32020308.975748 32632911.784033 32200768.297194 32412095.582196 32177455.174678 32597010.715124 31997256.329982 32729035.720222 32119319.788711 32412095.582196 32317842.474901 32065950.137372"
bothTestSameTim-718-20221223-13:18:38-16020,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025937582686 0.050407710398 0.075382854074 0.099861981786 0.124661109498 0.149316253174 0.174070380886 0.198603508598 0.223641652274 0.248138779986 0.272955907698 0.297638051374 0.322428179086 0.346925306798 0.371918450474 0.396469578186 0.421268705898 0.445923849574 0.470776977286 0.495274104998 0.520204248674 0.544728376386 0.569608504098 0.594263647774 0.619098775486 0.643550903198 0.668499046874 0.692987174586 0.717849302298 0.742486445974 0.767276573686 0.791755701398 0.816766845074 0.841236972786 0.866018100498 0.890664244174 0.915454371886 0.939960499598 0.964935643274 0.989513770986 1","30843275.168885 32692922.955514 32031847.759449 32680903.070244 32259199.165819 32447590.268101 32317842.474901 32608968.957867 31951250.474165 32656889.795619 32235801.39023 32412095.582196 32270910.795379 32656889.795619 32008778.50225 32585061.239732 32259199.165819 32447590.268101 32189107.514775 32656889.795619 32089666.646011 32620935.977615 32154175.784803 32447590.268101 32212437.531112 32716989.270729 32066514.061709 32668892.020192 32177455.174678 32471296.61298 32270910.795379 32680903.070244 31985742.449981 32692922.955514 32282630.931788 32459439.112133 32270910.795379 32644896.386803 32031847.759449 32549265.321354 32042023.834441"
bothTestSameTim-797-20221223-13:19:00-15468,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025822502866 0.050319630578 0.07509175829 0.099728901966 0.124537029678 0.14901615739 0.173955301066 0.198452428778 0.22326955649 0.247933700166 0.272813827878 0.29729295559 0.322241099266 0.346738226978 0.37151035469 0.396156498366 0.421018626078 0.44554275379 0.470481897466 0.495006025178 0.51982315289 0.544478296566 0.569313424278 0.59381055199 0.618749695666 0.643255823378 0.66802795109 0.692674094766 0.717464222478 0.74195235019 0.766882493866 0.791361621578 0.81625074929 0.840896892966 0.865759020678 0.89027414839 0.915249292066 0.939737419778 0.96450054749 0.989164691166 1","30980730.417629 32656889.795619 32294359.584319 32471296.61298 32247496.033851 32680903.070244 32078086.176226 32656889.795619 32235801.39023 32435750.071407 32154175.784803 32680903.070244 32066514.061709 32656889.795619 32294359.584319 32459439.112133 32177455.174678 32620935.977615 32078086.176226 32620935.977615 32235801.39023 32447590.268101 32212437.531112 32656889.795619 32078086.176226 32644896.386803 32294359.584319 32459439.112133 32270910.795379 32668892.020192 32089666.646011 32680903.070244 32142548.716735 32459439.112133 32177455.174678 32632911.784033 32031847.759449 32668892.020192 32306096.762257 32435750.071407 31748056.771632"
bothTestSameTim-735-20221223-13:18:43-5972,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.025148407082 0.049992534794 0.07461167847 0.099464806182 0.123943933894 0.14892807757 0.173452205282 0.198260332994 0.22289747667 0.247741604382 0.272211732094 0.29711487577 0.321612003482 0.346366131194 0.37099427487 0.395829402582 0.420344530294 0.44526567397 0.469771801682 0.494570929394 0.51928907307 0.544106200782 0.568666328494 0.59364147217 0.618183599882 0.643072727594 0.66764687127 0.692454998982 0.716907126694 0.74180127037 0.766280398082 0.791070525794 0.81571666947 0.840515797182 0.864985924894 0.89001506857 0.914530196282 0.939320323994 0.96395746767 0.988765595382 1","31811159.943112 32200768.297194 32495037.623095 32189107.514775 32680903.070244 32020308.975748 32620935.977615 32247496.033851 32471296.61298 32200768.297194 32692922.955514 32124458.27757 32656889.795619 32317842.474901 32483162.780133 32212437.531112 32632911.784033 32101255.480118 32644896.386803 32259199.165819 32364889.956391 32235801.39023 32573120.522053 32031847.759449 32597010.715124 32142548.716735 32554542.308683 32247496.033851 32716989.270729 32136072.259086 32680903.070244 32270910.795379 32459439.112133 32259199.165819 32692922.955514 31962739.531001 32632911.784033 32270910.795379 32471296.61298 32247496.033851 31332323.515927"
