run,type,module,name,attrname,attrvalue,vectime,vecvalue
Normal-171-20221225-00:50:56-9996,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022161588418 0.044304184818 0.066491781218 0.088958377618 0.110902974018 0.133387570418 0.155125166818 0.177663763218 0.200103359618 0.222155956018 0.243569552418 0.265388148818 0.287692745218 0.309709341618 0.332562938018 0.355020534418 0.377505130818 0.399161727218 0.421232323618 0.443653920018 0.465850516418 0.488443112818 0.510540709218 0.532656305618 0.555050902018 0.577184498418 0.598580094818 0.621298691218 0.644206287618 0.665718884018 0.688590480418 0.710544076818 0.732839673218 0.754964269618 0.777385866018 0.799726462418 0.822373058818 0.844542655218 0.867018251618 0.889304848018 0.911690444418 0.933662040818 0.955768637218 0.978172233618 0.999927830018 1","10829548.652978 10838837.309973 10816854.411504 10682525.992233 10936633.12942 10673974.116787 11040779.099202 10648400.447865 10695379.530088 10883072.253569 11207832.421835 10999790.985638 10760114.000538 10900867.492852 10501629.406565 10686807.070769 10673974.116787 11082073.820243 10874196.403682 10703965.753304 10812468.527832 10622949.029444 10860909.741297 10852069.989847 10716870.968034 10843244.616135 11217261.510878 10564032.908301 10476873.950861 11156254.481677 10493364.599596 10932149.595316 10764457.50516 10847655.507967 10703965.753304 10742774.978022 10597618.987019 10825636.861842 10678248.342278 10768804.517858 10721179.624234 10923193.546373 10856488.066159 10712565.773592 11031644.253154 0"
Normal-158-20221225-00:50:50-8292,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022656588418 0.044709184818 0.066950781218 0.089525377618 0.112099974018 0.134053570418 0.155719166818 0.177492763218 0.199401359618 0.221120956018 0.243470552418 0.265451148818 0.287035745218 0.308908341618 0.331635938018 0.354183534418 0.376956130818 0.399773727218 0.422132323618 0.444715920018 0.467002516418 0.489091112818 0.511701709218 0.534402305618 0.556877902018 0.579569498418 0.601667094818 0.623170691218 0.645538287618 0.666735884018 0.687771480418 0.710184076818 0.732470673218 0.755315269618 0.777178866018 0.799510462418 0.821122058818 0.843615655218 0.866091251618 0.888314848018 0.910205444418 0.932150040818 0.954841637218 0.977641233618 0.999873830018 1","10592945.220708 10883072.253569 10790592.351545 10631419.306349 10631419.306349 10932149.595316 11077470.26987 11022524.510466 10954604.102342 11049929.086159 10738448.950246 10918721.022511 11119040.428294 10972634.231938 10559849.610846 10644150.078897 10538982.722234 10518198.139397 10734126.40518 10627182.480112 10768804.517858 10865335.019657 10614492.238692 10572409.454405 10678248.342278 10576602.710949 10860909.741297 11160923.760641 10729807.33862 11322038.379785 11409232.019683 10708264.036736 10768804.517858 10505766.694132 10977151.041811 10747104.492718 11105149.085609 10669703.31165 10678248.342278 10799332.190896 10963611.754315 10936633.12942 10576602.710949 10526502.127029 10794960.502229 0"
Normal-110-20221225-00:50:31-3832,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022485588418 0.044880184818 0.066626781218 0.088742377618 0.111523974018 0.133792570418 0.155701166818 0.178149763218 0.199563359618 0.221804956018 0.244028552418 0.265289148818 0.287800745218 0.310384341618 0.333300938018 0.355623534418 0.377910130818 0.400088727218 0.422465323618 0.443689920018 0.465832516418 0.488416112818 0.509874709218 0.532080305618 0.553592902018 0.576077498418 0.598535094818 0.620596691218 0.643189287618 0.665790884018 0.688032480418 0.710058076818 0.732434673218 0.754550269618 0.776287866018 0.797746462418 0.819880058818 0.842877655218 0.865425251618 0.887693848018 0.909683444418 0.932294040818 0.955093637218 0.977650233618 0.999648830018 1","10673503.202962 10716870.968034 11036209.785914 10852069.989847 10534819.236812 10777509.084497 10954604.102342 10691091.582011 11207832.421835 10790592.351545 10799332.190896 11288488.595739 10661171.946029 10627182.480112 10472759.384112 10751437.498552 10768804.517858 10821243.854728 10725491.746368 11307635.512918 10838837.309973 10627182.480112 11184328.90606 10808086.199387 11156254.481677 10673974.116787 10686807.070769 10878632.51818 10622949.029444 10618718.950313 10790592.351545 10896413.229473 10725491.746368 10852069.989847 11040779.099202 11184328.90606 10843244.616135 10435873.202819 10644150.078897 10777509.084497 10914252.159717 10614492.238692 10526502.127029 10639903.101693 10909786.953499 6834297.1296448"
Normal-139-20221225-00:50:42-20456,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.021774588418 0.044457184818 0.066608781218 0.089768377618 0.112207974018 0.134368570418 0.156268166818 0.178554763218 0.200652359618 0.222767956018 0.244766552418 0.266297148818 0.288232745218 0.310267341618 0.333147938018 0.355659534418 0.377676130818 0.399863727218 0.422132323618 0.444310920018 0.465886516418 0.488290112818 0.510630709218 0.532665305618 0.555239902018 0.577796498418 0.600047094818 0.621964691218 0.644161287618 0.665871884018 0.687726480418 0.709734076818 0.731912673218 0.754613269618 0.776575866018 0.798988462418 0.821923058818 0.844074655218 0.866208251618 0.888053848018 0.910466444418 0.933320040818 0.955831637218 0.977461233618 0.999072830018 1","11022022.340574 10580799.295093 10834433.585112 10362874.890169 10695379.530088 10830033.437187 10959106.077407 10768804.517858 10860909.741297 10852069.989847 10909786.953499 11146927.634573 10941120.342641 10891962.60477 10489237.072509 10661171.946029 10900867.492852 10816854.411504 10777509.084497 10821243.854728 11123678.601997 10712565.773592 10742774.978022 10891962.60477 10631419.306349 10639903.101693 10786227.734552 10950105.82456 10812468.527832 11054509.769248 10981671.571844 10905325.39937 10821243.854728 10572409.454405 10927669.735806 10708264.036736 10464539.938449 10834433.585112 10843244.616135 10986195.826634 10708264.036736 10501629.406565 10661171.946029 11095907.457617 11105149.085609 7765566.3360335"
Normal-162-20221225-00:50:51-8320,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022674588418 0.044952184818 0.067607781218 0.089939377618 0.112216974018 0.134386570418 0.156520166818 0.178014763218 0.200346359618 0.222362956018 0.243830552418 0.266630148818 0.288403745218 0.310213341618 0.331689938018 0.354003534418 0.375939130818 0.398315727218 0.420314323618 0.442870920018 0.465148516418 0.487489112818 0.509775709218 0.532044305618 0.554024902018 0.576347498418 0.598499094818 0.621604691218 0.643990287618 0.666033884018 0.687816480418 0.710220076818 0.732101673218 0.754208269618 0.777583866018 0.799708462418 0.822409058818 0.844974655218 0.867171251618 0.888980848018 0.911600444418 0.932996040818 0.955264637218 0.977767233618 0.999459830018 1","10584536.114864 10773155.042884 10593409.052785 10747104.492718 10773155.042884 10825636.861842 10843244.616135 11165596.949752 10747104.492718 10900867.492852 11179640.027143 10526502.127029 11022524.510466 11004330.185587 11174955.078077 10755773.999748 10941120.342641 10725491.746368 10909786.953499 10639903.101693 10773155.042884 10742774.978022 10768804.517858 10777509.084497 10918721.022511 10751437.498552 10834433.585112 10387093.925003 10721179.624234 10887515.614285 11017970.291182 10712565.773592 10968121.137633 10856488.066159 10267117.719401 10847655.507967 10572409.454405 10635659.512194 10812468.527832 11004330.185587 10610268.890563 11217261.510878 10777509.084497 10665435.922763 11063682.538251 8886091.7117753"
Normal-127-20221225-00:50:37-7592,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.021999588418 0.044466184818 0.066968781218 0.089804377618 0.112135974018 0.133909570418 0.155701166818 0.178230763218 0.200247359618 0.222533956018 0.244784552418 0.267188148818 0.288529745218 0.311113341618 0.334011938018 0.356244534418 0.378090130818 0.399971727218 0.422258323618 0.444229920018 0.466480516418 0.489316112818 0.511107709218 0.533187305618 0.555410902018 0.577049498418 0.598994094818 0.621640691218 0.643675287618 0.666573884018 0.688878480418 0.710850076818 0.733136673218 0.755450269618 0.777457866018 0.799843462418 0.821968058818 0.843921655218 0.865821251618 0.888773848018 0.911258444418 0.932933040818 0.954976637218 0.976606233618 0.998622830018 1","10909295.003157 10682525.992233 10665435.922763 10509907.242887 10747104.492718 11022524.510466 11013419.833712 10652654.21266 10900867.492852 10768804.517858 10786227.734552 10712565.773592 11245644.210571 10627182.480112 10480991.751966 10794960.502229 10986195.826634 10968121.137633 10768804.517858 10923193.546373 10786227.734552 10509907.242887 11013419.833712 10869763.905648 10799332.190896 11091292.409336 10936633.12942 10597618.987019 10891962.60477 10480991.751966 10760114.000538 10923193.546373 10768804.517858 10755773.999748 10905325.39937 10721179.624234 10847655.507967 10932149.595316 10959106.077407 10456333.384575 10673974.116787 11072870.542586 10887515.614285 11095907.457617 10900867.492852 8713521.3204204"
Normal-191-20221225-00:51:02-4804,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.021891588418 0.043242184818 0.065726781218 0.088283377618 0.110047974018 0.132847570418 0.153829166818 0.176340763218 0.198951359618 0.221111956018 0.242975552418 0.266036148818 0.288700745218 0.311257341618 0.332328938018 0.354858534418 0.377739130818 0.399233727218 0.421412323618 0.444112920018 0.466039516418 0.488461112818 0.510441709218 0.532638305618 0.555545902018 0.577922498418 0.600146094818 0.622729691218 0.644782287618 0.665790884018 0.688743480418 0.710805076818 0.733874673218 0.756557269618 0.778834866018 0.801112462418 0.823633058818 0.846225655218 0.868026251618 0.890222848018 0.913166444418 0.935489040818 0.958108637218 0.980638233618 1","10963114.937912 11240903.790397 10673974.116787 10639903.101693 11027082.496232 10526502.127029 11438595.778155 10661171.946029 10614492.238692 10830033.437187 10977151.041811 10407363.09838 10589202.462039 10639903.101693 11389739.792093 10652654.21266 10489237.072509 11165596.949752 10821243.854728 10572409.454405 10945611.239508 10703965.753304 10918721.022511 10812468.527832 10476873.950861 10725491.746368 10799332.190896 10627182.480112 10883072.253569 11423895.029941 10456333.384575 10878632.51818 10403302.937714 10580799.295093 10773155.042884 10773155.042884 10656911.377356 10622949.029444 11008873.133397 10812468.527832 10460435.051935 10751437.498552 10610268.890563 10652654.21266 10784140.035597"
Normal-128-20221225-00:50:38-1224,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.021765588418 0.043476184818 0.066113781218 0.088328377618 0.110362974018 0.133027570418 0.155584166818 0.178005763218 0.200508359618 0.222488956018 0.246008552418 0.267602148818 0.289501745218 0.311518341618 0.334191938018 0.356289534418 0.378549130818 0.400268727218 0.422321323618 0.444589920018 0.466777516418 0.488794112818 0.511197709218 0.533448305618 0.555329902018 0.577832498418 0.600146094818 0.622702691218 0.644449287618 0.666447884018 0.688860480418 0.711273076818 0.733406673218 0.755648269618 0.778024866018 0.800797462418 0.823129058818 0.845415655218 0.869223251618 0.891815848018 0.913454444418 0.935957040818 0.958225637218 0.980251233618 1","11026579.910953 11054509.769248 10601832.26873 10803707.421846 10891962.60477 10589202.462039 10639903.101693 10703965.753304 10665435.922763 10918721.022511 10204256.73631 11114406.120881 10959106.077407 10900867.492852 10584999.2108 10860909.741297 10781866.646962 11049929.086159 10883072.253569 10777509.084497 10816854.411504 10900867.492852 10712565.773592 10786227.734552 10968121.137633 10665435.922763 10755773.999748 10639903.101693 11036209.785914 10909786.953499 10708264.036736 10708264.036736 10843244.616135 10790592.351545 10725491.746368 10538982.722234 10747104.492718 10768804.517858 10080816.054157 10622949.029444 11091292.409336 10665435.922763 10777509.084497 10896413.229473 10694338.872351"
Normal-123-20221225-00:50:36-11136,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022620588418 0.045141184818 0.067238781218 0.089597377618 0.111487974018 0.133702570418 0.156439166818 0.178077763218 0.200355359618 0.223262956018 0.245675552418 0.267413148818 0.289654745218 0.311986341618 0.334659938018 0.357279534418 0.379260130818 0.401177727218 0.423194323618 0.445579920018 0.468289516418 0.490477112818 0.512340709218 0.535203305618 0.557264902018 0.580082498418 0.601613094818 0.623971691218 0.646312287618 0.668913884018 0.691632480418 0.714108076818 0.736799673218 0.758843269618 0.780679866018 0.803380462418 0.825496058818 0.847422655218 0.869403251618 0.891113848018 0.912932444418 0.935219040818 0.957784637218 0.979990233618 1","10609803.580928 10656911.377356 10860909.741297 10734126.40518 10963611.754315 10803707.421846 10555669.625204 11091292.409336 10773155.042884 10476873.950861 10708264.036736 11040779.099202 10790592.351545 10747104.492718 10584999.2108 10610268.890563 10918721.022511 10950105.82456 10900867.492852 10721179.624234 10568219.521506 10816854.411504 10977151.041811 10497495.376334 10878632.51818 10518198.139397 11146927.634573 10734126.40518 10742774.978022 10618718.950313 10564032.908301 10678248.342278 10576602.710949 10887515.614285 10990723.810786 10572409.454405 10852069.989847 10945611.239508 10918721.022511 11054509.769248 10999790.985638 10768804.517858 10635659.512194 10808086.199387 10674787.297474"
Normal-106-20221225-00:50:27-17328,vector,Throughput.destinationHost.app[0],throughput:vector,,,"0.022071588418 0.044412184818 0.066239781218 0.088634377618 0.111226974018 0.132505570418 0.154621166818 0.177402763218 0.200058359618 0.222263956018 0.244739552418 0.267611148818 0.289276745218 0.311482341618 0.333885938018 0.356091534418 0.378252130818 0.400628727218 0.423734323618 0.445390920018 0.467785516418 0.489685112818 0.510378709218 0.532413305618 0.554771902018 0.576716498418 0.598922094818 0.621145691218 0.643747287618 0.666627884018 0.688554480418 0.710247076818 0.732587673218 0.754397269618 0.776197866018 0.797953462418 0.820042058818 0.842247655218 0.865074251618 0.886982848018 0.909323444418 0.931583040818 0.953860637218 0.976696233618 0.998361830018 1","10873707.657772 10742774.978022 10995255.528914 10716870.968034 10622949.029444 11278939.432302 10852069.989847 10534819.236812 10593409.052785 10808086.199387 10678248.342278 10493364.599596 11077470.26987 10808086.199387 10712565.773592 10808086.199387 10830033.437187 10725491.746368 10387093.925003 11082073.820243 10716870.968034 10959106.077407 11597790.705921 10891962.60477 10734126.40518 10936633.12942 10808086.199387 10799332.190896 10618718.950313 10489237.072509 10945611.239508 11063682.538251 10742774.978022 11004330.185587 11008873.133397 11031644.253154 10865335.019657 10808086.199387 10514051.056688 10954604.102342 10742774.978022 10781866.646962 10773155.042884 10509907.242887 11077470.26987 8790296.585962"
