run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoFragmentation-600-20221217-17:47:05-14792,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.59170073355 0.69170073355 0.79170073355 0.89170073355 0.99170073355 1.09170073355 1.19170073355 1.29170073355 1.38407044833 1.48407044833 1.58407044833 1.68407044833 1.78407044833 1.88407044833 1.98407044833 2.08407044833 2.18407044833 2.28407044833 2.38407044833 2.48407044833 2.58407044833 2.68407044833 2.78407044833 2.88407044833 2.98407044833 3.08407044833 3.18407044833 3.28407044833 3.38407044833 3.48407044833 3.58407044833 3.68407044833 3.78407044833 3.88407044833 3.98407044833 4.08407044833 4.18407044833 4.28407044833 4.38407044833 4.48407044833 4.58407044833 4.68407044833 4.78407044833 4.88407044833 4.98407044833 5.08407044833 5.18407044833 5.28407044833 5.38035178771 5.48035178771 5.58035178771 5.68035178771 5.78035178771 5.88035178771 5.98035178771 6","3472000 3360000 3136000 4592000 2408000 6167889.5915441 3920000 3920000 4144000 4032000 3696000 4536000 2072000 6123219.0804866 3472000 2912000 4312000 3360000 3752000 4648000 3640000 4200000 3080000 3920000 3304000 3808000 3192000 5096000 2464000 3192000 4928000 4368000 2632000 4200000 3472000 4816000 4256000 3416000 3528000 4592000 4088000 3640000 4368000 3864000 3304000 3808000 4144000 2408000 4984000 2688000 4536000 3640000 2744000 5874450.8919606 2464000 3024000 3696000 3192000 3528000 4984000 4275198.1076035"
NoFragmentation-601-20221217-17:47:05-21124,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2688000 2800000 4872000 2184000 2072000 4256000 2968000 3192000 3808000 3584000 4424000 5208000 3808000 3864000 2016000 5544000 3696000 3696000 4256000 3360000 4760000 3304000 3976000 3192000 3976000 3696000 2968000 3024000 3248000 2240000 4144000 4816000 4088000 2576000 4480000 4312000 4592000 3640000 3808000 3752000 3696000 3864000 4200000 3416000 3976000 4088000 2968000 3640000 3304000 3248000 4928000 3472000 3360000 3360000 3192000 4536000 4144000 4032000 4144000 3640000"
NoFragmentation-602-20221217-17:47:05-4796,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","0 0 0 0 0 0 0 0 0 0 2856000 3416000 3864000 4144000 4312000 4368000 2968000 4088000 4088000 3808000 2688000 3472000 3136000 4984000 4648000 4032000 3528000 4256000 4312000 2968000 4144000 4312000 3640000 3752000 3136000 4536000 3360000 3808000 3360000 4256000 3640000 3584000 3360000 4536000 2800000 3808000 4088000 3472000 4088000 4032000 3080000 3024000 4872000 3696000 4200000 3808000 3752000 3584000 3976000 4144000"
NoFragmentation-603-20221217-17:47:05-8944,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2016000 4424000 4312000 4368000 3304000 3192000 3472000 3808000 3808000 3584000 3416000 3528000 4144000 3024000 3640000 4760000 3360000 3696000 4088000 2856000 4928000 3584000 3248000 4256000 3864000 3584000 3920000 3864000 3472000 4704000 4200000 3696000 2576000 4704000 3584000 3360000 4368000 4368000 4088000 3360000 4536000 3192000 3136000 4144000 2576000 5096000 3360000 3528000 4088000 3976000 3640000 3976000 4144000 3808000 3864000 3584000 3808000 2968000 3696000 4256000"
NoFragmentation-604-20221217-17:47:05-15528,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 5.97250771263 6","3360000 3024000 4256000 4480000 3080000 4312000 3192000 2352000 5320000 3136000 4256000 3640000 4536000 3136000 4368000 3584000 3864000 3080000 4872000 3304000 4816000 2912000 4032000 4368000 3024000 4424000 4200000 3472000 3808000 4032000 3752000 3808000 3752000 4368000 3472000 4928000 3864000 3640000 3640000 2968000 3752000 4648000 3080000 4368000 4032000 2968000 2800000 3192000 4760000 3416000 4256000 3864000 3752000 3808000 4592000 4144000 3080000 3920000 1288000 7800549.4792837 2648015.3877425"
NoFragmentation-605-20221217-17:47:05-21276,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3584000 2464000 4760000 2688000 3696000 3584000 4088000 3528000 4256000 4032000 3696000 3920000 3248000 5152000 3192000 3528000 5376000 3192000 3976000 3640000 4144000 3696000 3976000 3304000 4312000 4312000 3808000 2800000 3248000 4816000 2856000 3584000 4200000 3808000 3192000 4536000 3360000 4816000 3752000 3920000 3136000 4424000 4424000 3920000 3920000 3808000 3864000 3976000 3920000 4480000 3808000 2296000 4200000 2688000 4312000 3808000 3640000 4424000 3304000 2800000"
NoFragmentation-606-20221217-17:47:05-1720,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.49472502999 0.59472502999 0.69472502999 0.79472502999 0.89472502999 0.99472502999 1.09472502999 1.19472502999 1.29472502999 1.39472502999 1.49472502999 1.59472502999 1.69472502999 1.79472502999 1.89472502999 1.99472502999 2.09472502999 2.19472502999 2.29472502999 2.39472502999 2.49472502999 2.59472502999 2.69472502999 2.79472502999 2.89472502999 2.99472502999 3.09472502999 3.19472502999 3.29472502999 3.39472502999 3.49472502999 3.59472502999 3.69472502999 3.79472502999 3.89472502999 3.99472502999 4.09472502999 4.19472502999 4.29472502999 4.39472502999 4.49472502999 4.59472502999 4.69472502999 4.79472502999 4.89472502999 4.99472502999 5.09472502999 5.19472502999 5.29472502999 5.39472502999 5.49472502999 5.59472502999 5.69472502999 5.79008545373 5.89008545373 5.99008545373 6","2968000 3136000 4648000 2464000 5970966.7028842 3976000 4088000 3864000 3472000 3528000 3136000 4424000 2912000 4256000 3976000 3808000 3808000 3864000 2744000 4480000 2688000 4592000 3136000 4312000 2856000 4592000 3416000 4144000 4424000 3584000 4032000 4424000 3528000 4032000 3248000 4200000 3024000 4256000 2968000 4480000 3696000 4032000 3136000 4088000 3304000 4256000 2688000 5096000 2968000 4536000 3696000 4424000 3808000 4424000 3640000 2912000 2800000 5931181.6979978 3864000 4648000 2259306.6177702"
NoFragmentation-607-20221217-17:47:05-18008,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","0 0 0 0 0 0 0 0 0 0 3360000 3864000 3640000 3416000 3808000 3808000 5320000 3696000 4312000 2352000 4256000 4592000 3248000 2968000 3472000 5152000 3864000 3808000 3584000 3304000 3696000 4592000 4144000 3584000 4256000 3360000 3640000 4480000 4256000 3584000 4480000 3976000 3136000 4144000 3080000 3976000 4648000 2184000 3864000 3752000 5152000 2968000 3752000 3696000 3472000 4536000 3416000 392000 5096000 5376000"
NoFragmentation-609-20221217-17:47:06-16624,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.10176870335 4.20176870335 4.30176870335 4.40176870335 4.50176870335 4.60176870335 4.70176870335 4.80176870335 4.90176870335 5.00176870335 5.10176870335 5.20176870335 5.30176870335 5.40176870335 5.50176870335 5.60176870335 5.70176870335 5.80176870335 5.90176870335 6","2688000 4256000 3136000 3976000 3136000 4032000 2072000 5152000 3920000 4536000 3696000 3696000 2744000 3136000 4648000 3528000 4144000 3360000 3752000 3696000 3472000 3864000 3864000 3136000 4592000 3696000 3864000 4088000 4088000 3360000 3472000 3976000 2576000 4144000 4648000 3976000 3752000 4536000 3696000 2744000 5557700.7604667 2296000 4648000 3920000 4424000 3248000 3472000 3472000 4536000 3752000 3416000 4480000 3304000 2688000 4592000 3080000 2520000 3528000 4984000 3306481.8553426"
NoFragmentation-610-20221217-17:47:06-10768,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2520000 4536000 3360000 3416000 4200000 4424000 3136000 3640000 3416000 4648000 4200000 3864000 3472000 3472000 3304000 4984000 3696000 4424000 3136000 3080000 4144000 5096000 2968000 4144000 3024000 4648000 3304000 4088000 2856000 4144000 3024000 3024000 5096000 3472000 3304000 4032000 3752000 4256000 3304000 3864000 3304000 3808000 4088000 3136000 2800000 5152000 3248000 4424000 3472000 3024000 4536000 3192000 4088000 3640000 2408000 5152000 3640000 2856000 3696000 4536000"
