run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoFragmentation-400-20221218-17:01:05-10520,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1736000 2464000 4088000 3136000 1680000 3920000 2688000 3752000 448000 3920000 3360000 1624000 3976000 2464000 56000 3584000 336000 3584000 3416000 3360000 1960000 3584000 2856000 3248000 4704000 2072000 784000 3304000 2800000 3024000 3248000 2296000 3976000 2240000 56000 4256000 4032000 3528000 3416000 4984000 1400000 3696000 280000 4536000 2576000 4200000 4200000 3472000 3360000 4592000 3920000 2408000 3584000 2296000 3304000 4032000 1176000 3640000 4536000 1624000"
NoFragmentation-401-20221218-17:01:07-5672,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","560000 4144000 1624000 3584000 2184000 4424000 3640000 2240000 3360000 392000 4648000 3248000 4032000 3528000 3696000 3976000 4312000 4256000 4312000 56000 3584000 3920000 2184000 4984000 3304000 4256000 2800000 0 0 3584000 1008000 4032000 2632000 840000 5152000 2968000 4144000 4144000 224000 4760000 3696000 4256000 2464000 4368000 2128000 2576000 3584000 504000 5376000 3752000 1624000 2464000 4872000 2184000 3024000 3248000 4088000 3696000 5376000 3640000"
NoFragmentation-402-20221218-17:01:08-18932,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1064000 1848000 3696000 1176000 2800000 112000 5096000 2800000 504000 3528000 1904000 2856000 4256000 3136000 2856000 3472000 4144000 1624000 56000 3528000 2240000 4480000 3920000 3528000 3808000 3024000 4032000 2744000 1904000 4032000 1176000 3808000 1736000 3360000 3976000 4088000 4312000 3752000 4648000 448000 3360000 3248000 1736000 3584000 2800000 3584000 2128000 3976000 392000 5488000 2968000 1064000 3416000 112000 5264000 3472000 3976000 4648000 3360000 3024000"
NoFragmentation-403-20221218-17:01:09-14548,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2184000 280000 5096000 896000 3248000 3304000 560000 3864000 2744000 4200000 0 3584000 1568000 3864000 3416000 224000 5152000 1064000 4256000 4928000 2688000 4200000 3528000 4928000 3976000 4480000 2912000 1512000 3640000 840000 4200000 1736000 3472000 3640000 1736000 3584000 3304000 2688000 4032000 3472000 1792000 3976000 2632000 3976000 1400000 3976000 2128000 392000 4256000 4480000 2408000 4032000 3640000 2184000 4368000 4536000 1736000 5320000 2688000 2352000"
NoFragmentation-404-20221218-17:01:10-13492,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.09057439957 3.19057439957 3.29057439957 3.39057439957 3.49057439957 3.59057439957 3.69057439957 3.79057439957 3.89057439957 3.99057439957 4.09057439957 4.19057439957 4.29057439957 4.39057439957 4.49057439957 4.59057439957 4.69057439957 4.79057439957 4.89057439957 4.99057439957 5.09057439957 5.19057439957 5.29057439957 5.39057439957 5.49057439957 5.59057439957 5.69057439957 5.79057439957 5.89057439957 5.99057439957 6","0 0 0 0 0 0 0 0 0 0 1848000 3248000 2688000 2968000 1288000 4312000 1344000 336000 3752000 3360000 3416000 4592000 2240000 784000 3640000 2072000 5432000 3080000 2240000 112000 6244590.1124951 2968000 4144000 3136000 4200000 3528000 4424000 3136000 3976000 2240000 3752000 4144000 2968000 56000 3808000 3640000 3080000 3752000 112000 3920000 2800000 4088000 4312000 4312000 3696000 3360000 336000 4872000 2464000 3752000 0"
NoFragmentation-405-20221218-17:01:11-9868,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1176000 2520000 2912000 2744000 1232000 4928000 1904000 728000 2744000 1848000 3472000 2240000 3472000 2352000 2744000 280000 3528000 3584000 560000 112000 5040000 2352000 2912000 2016000 3584000 1680000 2240000 4648000 2072000 2296000 3080000 3024000 1176000 3920000 1904000 3136000 3304000 2352000 2464000 3304000 1176000 1512000 5096000 280000 3528000 2856000 896000 4200000 2800000 2408000 2856000 3360000 2296000 168000 3416000 1512000 2520000 2632000 840000 4704000"
NoFragmentation-406-20221218-17:01:11-17344,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","784000 4928000 3192000 3080000 3584000 2800000 3808000 2800000 2352000 3584000 1344000 3584000 1456000 3864000 504000 56000 3584000 224000 5432000 4256000 3976000 3360000 1680000 3640000 3472000 336000 4536000 1288000 3248000 3920000 672000 3920000 2632000 5320000 3752000 3136000 3360000 1848000 3976000 3304000 3080000 3192000 4088000 3472000 4032000 1512000 4928000 3360000 1736000 4088000 4088000 2968000 56000 3752000 672000 3472000 3528000 4032000 1624000 2968000"
NoFragmentation-407-20221218-17:01:13-20776,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2184000 2408000 4424000 2016000 4200000 2464000 4424000 336000 4984000 4256000 2856000 2912000 4032000 2464000 2352000 5096000 4424000 2856000 280000 3584000 4032000 3584000 2296000 4032000 3192000 4760000 3248000 2632000 56000 4088000 2184000 3808000 3808000 3696000 3080000 3696000 3696000 4368000 2688000 4088000 3752000 3360000 1736000 4592000 3864000 1120000 5488000 3752000 2520000 4704000 2464000 3080000 2184000 3864000 2072000 3304000 3696000 3472000 2352000 4032000"
NoFragmentation-408-20221218-17:01:13-10636,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","0 0 0 0 0 0 0 0 0 0 2128000 56000 3696000 1120000 3472000 2296000 2688000 2800000 1960000 56000 3976000 2184000 2912000 4592000 2464000 3472000 1176000 56000 4312000 3304000 3920000 3696000 1232000 4200000 3528000 56000 4312000 1568000 3640000 4928000 2912000 4200000 1960000 1680000 4200000 1736000 4144000 1792000 3584000 2800000 1680000 3976000 4984000 3360000 3752000 3920000 2464000 2912000 4256000 2744000"
NoFragmentation-409-20221218-17:01:13-10720,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.79881334887 3.89881334887 3.99881334887 4.09881334887 4.19881334887 4.29881334887 4.39881334887 4.49881334887 4.59881334887 4.69881334887 4.79881334887 4.89881334887 4.99881334887 5.09881334887 5.19881334887 5.29881334887 5.39881334887 5.49881334887 5.59881334887 5.69881334887 5.79881334887 5.89881334887 5.99881334887 6","112000 3472000 2688000 4032000 2800000 1848000 3976000 1624000 3584000 4032000 728000 3416000 1512000 3528000 4592000 2016000 1288000 4144000 1120000 3640000 3248000 4144000 3528000 2184000 1960000 3472000 2800000 4480000 784000 56000 3584000 448000 4200000 560000 5152000 2912000 1400000 5723922.9969233 3080000 2912000 4480000 3528000 448000 3360000 2576000 1792000 4368000 896000 4648000 5152000 3752000 3640000 5264000 840000 3584000 2240000 3248000 1232000 3360000 2744000 0"
