run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoFragmentation-500-20221217-17:45:59-20196,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3248000 3024000 4368000 3864000 3864000 4816000 3248000 4088000 2296000 3808000 4648000 3584000 3976000 2632000 4480000 4088000 3360000 4536000 3304000 3640000 4200000 3304000 3528000 4088000 3416000 3304000 5432000 3584000 3304000 3920000 3864000 4088000 2632000 4816000 3640000 2744000 4144000 3136000 4256000 4256000 3136000 3584000 4200000 2800000 4088000 4368000 2744000 3864000 3752000 3024000 5376000 3640000 3360000 4144000 3360000 4144000 3360000 1288000 5096000 4144000"
NoFragmentation-501-20221217-17:45:59-7320,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","0 0 0 0 0 0 0 0 0 0 3472000 3920000 3808000 3080000 3360000 3360000 4648000 3136000 4984000 2856000 4144000 4144000 3248000 3808000 3808000 2632000 4144000 3360000 3920000 3528000 3808000 3640000 4648000 3808000 4088000 3584000 3416000 3472000 4536000 3752000 3752000 3640000 4088000 3920000 4144000 3304000 3976000 4144000 3640000 3584000 3696000 4368000 3976000 4032000 1792000 4816000 3920000 3248000 4704000 3136000"
NoFragmentation-502-20221217-17:45:59-4916,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3080000 4368000 3192000 4256000 3416000 3976000 3472000 2912000 5096000 3136000 3976000 3360000 4144000 3920000 3024000 4648000 3584000 3304000 4704000 3304000 3752000 4144000 2296000 4536000 3024000 5040000 3696000 3136000 2744000 4256000 3416000 4424000 3080000 4480000 3696000 3920000 3808000 3528000 3808000 4256000 3976000 2968000 4312000 3752000 3752000 3808000 4256000 4256000 3080000 3808000 2968000 3528000 2632000 4648000 3304000 3864000 4368000 3416000 3752000 3192000"
NoFragmentation-503-20221217-17:45:59-7276,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3416000 3248000 3024000 4648000 4256000 3808000 4872000 3192000 4088000 4592000 4592000 3920000 4144000 3248000 3584000 4312000 3640000 3080000 4424000 3416000 2856000 4200000 4424000 3976000 3696000 2744000 4312000 3752000 3304000 4368000 3752000 3864000 4424000 4088000 3920000 3808000 3640000 3640000 5264000 2576000 3416000 4536000 3416000 2576000 3416000 3864000 4368000 3640000 3024000 5096000 2856000 3976000 3752000 3304000 3416000 3080000 3640000 4928000 3808000 4312000"
NoFragmentation-505-20221217-17:46:05-13484,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","0 0 0 0 0 0 0 0 0 0 2520000 3584000 3584000 3360000 4200000 3976000 4368000 3808000 3416000 4368000 4536000 3696000 3192000 3528000 3416000 3584000 4032000 2800000 4760000 3304000 4312000 3472000 4032000 3864000 4144000 3584000 4144000 4536000 3136000 4200000 3864000 3920000 4424000 3472000 3976000 3528000 3696000 4648000 2184000 3808000 3976000 4144000 3304000 4032000 2856000 3528000 4704000 2408000 5040000 3752000"
NoFragmentation-506-20221217-17:46:05-11124,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2184000 4032000 3416000 3416000 4368000 2912000 3192000 4256000 4928000 3864000 3472000 3304000 2968000 3864000 4984000 3584000 2744000 3808000 5040000 3136000 4648000 3920000 3080000 5152000 3640000 3808000 3472000 3640000 4256000 3696000 4032000 3360000 4088000 3360000 3640000 3416000 4480000 4032000 3920000 3808000 3976000 4312000 4312000 3640000 4032000 4032000 3920000 3416000 4032000 3416000 3528000 3808000 3864000 4312000 3920000 3304000 3248000 3976000 3976000 2688000"
NoFragmentation-507-20221217-17:46:05-1184,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 3.99367815923 4.09367815923 4.19367815923 4.29367815923 4.39367815923 4.49367815923 4.59367815923 4.69367815923 4.79367815923 4.89367815923 4.99367815923 5.09367815923 5.19367815923 5.29367815923 5.39367815923 5.49367815923 5.59367815923 5.69367815923 5.79367815923 5.89367815923 5.99367815923 6","3304000 2912000 4032000 4032000 4424000 3808000 3304000 2408000 3360000 5096000 3920000 3304000 4480000 3024000 3976000 2520000 4312000 3696000 3080000 4312000 4368000 3808000 4536000 3080000 3472000 4256000 3584000 3584000 3976000 4424000 2912000 4984000 4088000 4312000 3136000 3416000 4424000 2800000 3136000 6037693.3604271 3976000 3584000 4144000 4760000 3360000 3080000 4480000 3808000 3584000 3696000 4480000 2352000 3808000 4032000 2800000 3528000 3920000 3416000 3752000 3696000 3543271.7803172"
NoFragmentation-508-20221217-17:46:06-9112,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.70110537519 1.80110537519 1.90110537519 2.00110537519 2.10110537519 2.20110537519 2.30110537519 2.40110537519 2.50110537519 2.60110537519 2.70110537519 2.80110537519 2.90110537519 3.00110537519 3.10110537519 3.20110537519 3.30110537519 3.40110537519 3.50110537519 3.60110537519 3.70110537519 3.80110537519 3.90110537519 4.00110537519 4.10110537519 4.20110537519 4.30110537519 4.40110537519 4.50110537519 4.60110537519 4.70110537519 4.80110537519 4.90110537519 5.00110537519 5.10110537519 5.20110537519 5.30110537519 5.40110537519 5.50110537519 5.60110537519 5.70110537519 5.80110537519 5.90110537519 6","0 0 0 0 0 0 0 0 0 0 3080000 3528000 4032000 4088000 3584000 3752000 5594163.5045329 3584000 4200000 4200000 3136000 3696000 3528000 3696000 3640000 4312000 2408000 3696000 2968000 4088000 3808000 3752000 3416000 3416000 3472000 4592000 2688000 2408000 3360000 3360000 4480000 3920000 3752000 3584000 4312000 3136000 4032000 3976000 4200000 3976000 3528000 3864000 4032000 4200000 3976000 3808000 2912000 4648000 4144000 3510807.5961363"
NoFragmentation-509-20221217-17:46:06-9304,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3416000 3304000 3920000 3920000 2912000 3472000 4200000 3584000 4592000 2800000 4032000 4368000 3752000 3136000 3304000 4144000 3416000 3920000 4256000 3304000 4144000 3416000 4144000 4032000 3696000 3248000 3864000 3920000 3192000 4256000 3808000 3360000 3696000 4256000 4592000 3472000 3192000 3528000 3528000 4648000 3808000 2856000 4032000 3416000 3080000 3920000 3920000 3696000 3640000 3192000 3528000 3248000 4536000 2688000 4648000 2856000 4648000 3416000 4088000 3976000"
NoFragmentation-510-20221217-17:46:06-8648,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3416000 3416000 2968000 3920000 3640000 4312000 3080000 3752000 3696000 3640000 4368000 3304000 4088000 4312000 3416000 4704000 2912000 3248000 3584000 4592000 3584000 3696000 3752000 4480000 3360000 4032000 3920000 3416000 4144000 4256000 2968000 4368000 3920000 4312000 3304000 3752000 3864000 4592000 2464000 4424000 2800000 4480000 3640000 3920000 3472000 4032000 3976000 2912000 3696000 4424000 3024000 2464000 4368000 3920000 3024000 3472000 4144000 2800000 3248000 4984000"
