run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoFragmentation-100-20221217-17:41:58-5720,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1736000 2352000 2632000 2520000 2408000 2408000 2352000 2744000 2128000 2576000 2632000 2520000 2408000 2688000 2688000 2352000 2464000 2408000 2184000 2632000 2520000 2912000 2296000 2296000 2576000 2688000 2520000 2464000 2520000 2184000 2968000 2408000 2576000 2352000 2464000 2688000 2240000 2744000 2744000 2800000 2744000 2632000 2576000 3136000 2296000 2240000 2576000 2968000 2072000 2408000 2576000 2744000 2800000 2632000 2464000 2520000 2912000 1904000 2632000 2352000"
NoFragmentation-101-20221217-17:41:58-18344,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3808000 3864000 3696000 3304000 3584000 3528000 3192000 3864000 3248000 3416000 3584000 3584000 3584000 3304000 3584000 3976000 3248000 3528000 3192000 3136000 3248000 3304000 3640000 3192000 3136000 3808000 3696000 3808000 3528000 3248000 3472000 3360000 3360000 3696000 3416000 3752000 3360000 3472000 2856000 3024000 3304000 3248000 3976000 3752000 3248000 3248000 3752000 3584000 3808000 3920000 3304000 3304000 2632000 3192000 3472000 3584000 3192000 3640000 3808000 3696000"
NoFragmentation-102-20221217-17:41:58-18648,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3080000 3584000 3360000 3192000 3192000 4256000 3752000 3080000 3808000 3024000 3192000 3528000 3136000 3808000 3472000 3136000 3752000 3248000 3584000 3696000 3136000 3192000 4088000 3640000 3192000 3416000 3472000 3640000 3472000 3528000 3640000 3192000 3248000 3584000 3472000 3416000 3472000 3696000 3080000 3192000 3304000 3360000 3248000 3920000 3752000 3640000 3304000 3304000 2912000 3416000 3584000 3304000 3360000 3696000 3752000 3528000 3416000 3472000 3416000 3584000"
NoFragmentation-103-20221217-17:41:58-15996,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3416000 3304000 3528000 4032000 3192000 2968000 3024000 3808000 3304000 3416000 3696000 2912000 3304000 3808000 3640000 3248000 3976000 2408000 3640000 3528000 3304000 3808000 3584000 3024000 3528000 3696000 3640000 3696000 3248000 3024000 3752000 3080000 3248000 3416000 3360000 3976000 3304000 2800000 4032000 3360000 3584000 3136000 3528000 3920000 3304000 3416000 3640000 3248000 3920000 3304000 3192000 3752000 4256000 3528000 2968000 4088000 3136000 3920000 3640000 3808000"
NoFragmentation-104-20221217-17:41:58-12432,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3360000 3304000 3024000 3528000 3752000 3136000 3304000 3416000 3360000 3304000 4088000 3360000 3752000 3584000 3192000 3752000 3192000 3584000 3472000 3584000 3752000 3640000 2912000 3360000 3416000 3752000 3080000 3416000 3360000 3192000 3472000 3360000 3528000 3752000 3360000 3080000 3080000 3752000 4032000 3304000 3584000 3472000 3416000 2912000 3304000 3640000 3360000 3136000 3304000 3360000 3472000 3360000 3528000 3528000 3080000 3920000 3416000 3584000 3584000 3136000"
NoFragmentation-105-20221217-17:41:58-17032,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3192000 3472000 3472000 3416000 3080000 4032000 3248000 3360000 3584000 3472000 3640000 3472000 3528000 3864000 3416000 3528000 3584000 3864000 3808000 3304000 3864000 3584000 3528000 3416000 3248000 3752000 3584000 3136000 3864000 3416000 3416000 3024000 4088000 3024000 3976000 3640000 3696000 3640000 3584000 3304000 3864000 3304000 3304000 2688000 3024000 3920000 3360000 3528000 3248000 3976000 3752000 3976000 3472000 3528000 3752000 3472000 3360000 3696000 3192000 3192000"
NoFragmentation-106-20221217-17:41:58-11408,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3192000 3808000 3472000 3416000 3752000 3024000 3192000 3136000 3584000 3584000 3472000 3472000 3360000 3248000 3752000 3584000 3920000 3864000 3248000 3248000 3192000 3528000 3248000 3416000 3472000 2632000 3416000 2520000 3640000 2800000 3864000 3696000 3640000 3248000 3360000 3304000 3080000 3416000 3584000 3864000 3976000 3304000 3248000 3416000 3584000 3696000 3416000 3080000 3304000 3192000 3696000 2408000 4256000 3136000 3416000 3752000 3640000 3360000 3808000 3528000"
NoFragmentation-107-20221217-17:41:59-10324,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3360000 3080000 3528000 3192000 3752000 3472000 3472000 3416000 3360000 3864000 3696000 3976000 3024000 3080000 3696000 3696000 3360000 3304000 3248000 3808000 3472000 3192000 3360000 3248000 3248000 3472000 3248000 3192000 3584000 3416000 3136000 3304000 3248000 3528000 3920000 3696000 3360000 3528000 3976000 3360000 3640000 3080000 3304000 3416000 2632000 3696000 3248000 3752000 3640000 3304000 3248000 3416000 3360000 3528000 3136000 3528000 3528000 2968000 3640000 3528000"
NoFragmentation-108-20221217-17:42:04-1324,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","3584000 2968000 3472000 3696000 4144000 3416000 3472000 3304000 3752000 3864000 3472000 3864000 3752000 3584000 3136000 3696000 3584000 3752000 4088000 3416000 3920000 3416000 2800000 3416000 3528000 3360000 3584000 3808000 3248000 3192000 3080000 2856000 3360000 3528000 3472000 3752000 3584000 3920000 3528000 2968000 3024000 2856000 4088000 3248000 4032000 3248000 3864000 3584000 2968000 3528000 3416000 3416000 4088000 3248000 3024000 3080000 3248000 3472000 3192000 3304000"
NoFragmentation-109-20221217-17:42:04-3500,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2968000 3472000 3640000 3528000 3584000 3584000 2520000 3584000 3864000 3472000 3752000 3192000 3080000 3696000 3640000 3584000 3920000 2912000 3472000 3136000 3752000 3304000 3752000 3864000 3472000 3696000 4088000 3416000 3528000 3584000 3080000 3024000 3696000 3304000 3472000 3528000 3584000 3808000 3864000 3472000 3640000 3752000 3528000 2968000 3696000 3808000 3808000 3696000 2632000 3248000 3584000 3528000 3584000 3360000 3360000 3472000 3360000 3864000 3864000 2968000"
