run,type,module,name,attrname,attrvalue,vectime,vecvalue
NoFragmentation-900-20221217-17:50:13-9304,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.10187137519 1.20187137519 1.30208354779 1.40208354779 1.50208354779 1.60208354779 1.70208354779 1.80208354779 1.90208354779 2.00208354779 2.10208354779 2.20208354779 2.30208354779 2.40208354779 2.50208354779 2.60208354779 2.70208354779 2.80208354779 2.90208354779 3.00208354779 3.10208354779 3.20208354779 3.30208354779 3.40208354779 3.50208354779 3.60208354779 3.70208354779 3.80208354779 3.90208354779 4.00208354779 4.10208354779 4.20208354779 4.30208354779 4.40208354779 4.50208354779 4.60208354779 4.70208354779 4.80208354779 4.90208354779 5.00208354779 5.10208354779 5.20208354779 5.30208354779 5.40208354779 5.50208354779 5.60208354779 5.70208354779 5.80208354779 5.90208354779 6","1848000 5040000 3808000 3192000 4760000 3024000 4256000 4144000 3136000 3584000 5552099.3895007 840000 5644024.9255708 3248000 1736000 5544000 3976000 3304000 5208000 3080000 3192000 4368000 2520000 4424000 3920000 3360000 3752000 4144000 3696000 4536000 4088000 2296000 4424000 4368000 3528000 1848000 4088000 4816000 3696000 3752000 4088000 3696000 3808000 2016000 3752000 3696000 2408000 4648000 5040000 3024000 3248000 4200000 3080000 4088000 2576000 2184000 5096000 3360000 4144000 2802389.1165041"
NoFragmentation-901-20221217-17:50:14-17140,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.19923622697 1.29923622697 1.39923622697 1.49923622697 1.59923622697 1.69923622697 1.79923622697 1.89923622697 1.99923622697 2.10042015189 2.20042015189 2.30042015189 2.40042015189 2.50042015189 2.60042015189 2.70042015189 2.80042015189 2.90042015189 3.00042015189 3.10042015189 3.20042015189 3.30042015189 3.40042015189 3.50042015189 3.60042015189 3.70042015189 3.80042015189 3.90042015189 4.00042015189 4.10042015189 4.20042015189 4.30042015189 4.40042015189 4.50042015189 4.60042015189 4.70042015189 4.80042015189 4.90042015189 5.00042015189 5.10042015189 5.20042015189 5.30042015189 5.38951882719 5.48951882719 5.58951882719 5.68951882719 5.78951882719 5.88951882719 5.98951882719 6","2184000 3920000 3640000 2128000 5152000 1456000 4256000 840000 3864000 4312000 2352000 5699531.4843135 3920000 3192000 56000 4032000 4312000 4200000 3696000 3416000 5589820.7195183 3248000 3472000 4984000 2968000 3920000 5040000 3864000 4088000 5040000 3304000 4032000 3640000 2632000 4760000 3416000 3864000 4480000 3864000 3472000 4032000 4760000 3304000 2296000 3864000 3976000 4648000 1960000 5096000 3360000 4760000 2632000 3192000 6348018.0608252 3584000 3640000 2688000 5152000 2464000 3920000 3205748.1170373"
NoFragmentation-904-20221217-17:50:14-17900,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.29842270723 2.39842270723 2.49842270723 2.59842270723 2.69842270723 2.79842270723 2.89842270723 2.99842270723 3.09842270723 3.19842270723 3.29842270723 3.39842270723 3.49842270723 3.59842270723 3.69842270723 3.79842270723 3.89842270723 3.99842270723 4.09842270723 4.19842270723 4.29842270723 4.39842270723 4.49842270723 4.59842270723 4.69842270723 4.79842270723 4.89842270723 4.99562971651 5.09562971651 5.19562971651 5.29562971651 5.39562971651 5.49562971651 5.59562971651 5.69562971651 5.79562971651 5.89562971651 5.99562971651 6","2464000 4480000 3360000 4032000 4368000 3136000 3752000 3304000 3584000 4648000 2240000 4872000 4200000 4984000 1120000 5320000 3976000 3360000 4032000 3864000 3696000 1624000 5746641.3586681 2632000 5152000 3248000 4144000 4760000 2632000 4368000 3528000 4536000 3864000 3248000 3528000 4760000 3192000 3304000 3416000 4200000 2016000 4648000 4368000 2632000 3976000 4144000 2296000 4928000 2296000 5818510.4571093 4256000 1288000 4536000 3528000 3864000 4928000 4088000 3584000 4928000 3528000 3844144.2159168"
NoFragmentation-905-20221217-17:50:14-15912,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","2464000 5040000 4648000 4144000 1848000 2800000 5432000 2464000 4928000 3696000 3584000 4200000 3304000 4592000 3472000 4368000 1904000 4368000 5320000 3808000 1344000 4704000 2408000 3472000 4592000 3528000 2856000 3584000 4312000 3192000 4200000 3248000 3752000 3640000 5376000 2576000 3864000 3864000 3248000 2016000 4368000 3416000 3752000 3696000 3584000 2296000 3864000 4312000 3528000 3528000 1624000 4984000 3192000 4928000 3360000 4704000 3752000 3304000 4256000 3640000"
NoFragmentation-906-20221217-17:50:15-15172,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1400000 4032000 5208000 1568000 5264000 4256000 2240000 3696000 4536000 3248000 3696000 3360000 4200000 3752000 4200000 3248000 3696000 4536000 2240000 3640000 4032000 5320000 1792000 3976000 1680000 4704000 2968000 2856000 5208000 2576000 4368000 5096000 2072000 3920000 4032000 4816000 3920000 2800000 4592000 4368000 3304000 3696000 4032000 3920000 1736000 4536000 4984000 3584000 4256000 4312000 3528000 3248000 4256000 2968000 3360000 3472000 4648000 3472000 4144000 2016000"
NoFragmentation-907-20221217-17:50:15-2076,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.49046928501 4.59046928501 4.69046928501 4.79046928501 4.89046928501 4.99046928501 5.09046928501 5.19046928501 5.29062512363 5.39062512363 5.49062512363 5.59062512363 5.69062512363 5.79062512363 5.89062512363 5.99062512363 6","3360000 1680000 4424000 3976000 0 3696000 2296000 2632000 3248000 5096000 2744000 5040000 3528000 3528000 4368000 3808000 3752000 3416000 5432000 3528000 4256000 4088000 2688000 4256000 3080000 3528000 4312000 3360000 2520000 4256000 3472000 5320000 3528000 3136000 3808000 4536000 3416000 4536000 3360000 3192000 4256000 2632000 3696000 1456000 6251845.5842497 3360000 2912000 3080000 5152000 3696000 4312000 1568000 5647199.4822582 2688000 4088000 3696000 4200000 3416000 3472000 5376000 4181388.4741394"
NoFragmentation-908-20221217-17:50:16-10968,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.89711920259 0.99711920259 1.09711920259 1.19711920259 1.29711920259 1.39711920259 1.49711920259 1.59711920259 1.69711920259 1.79711920259 1.89711920259 1.99711920259 2.09711920259 2.19711920259 2.29711920259 2.39711920259 2.49711920259 2.59711920259 2.69711920259 2.79711920259 2.89711920259 2.99711920259 3.09711920259 3.19711920259 3.29711920259 3.39711920259 3.49711920259 3.59711920259 3.69711920259 3.79711920259 3.89711920259 3.99711920259 4.09711920259 4.19711920259 4.29711920259 4.39711920259 4.49711920259 4.59711920259 4.69711920259 4.79711920259 4.89711920259 4.99711920259 5.09711920259 5.19711920259 5.29711920259 5.39711920259 5.49711920259 5.59711920259 5.69711920259 5.79711920259 5.89711920259 5.99342811047 6","3472000 2464000 5152000 4032000 2408000 56000 4592000 2296000 5823771.0454414 4312000 4648000 4872000 3192000 1400000 4648000 4424000 5264000 3472000 1400000 4032000 4816000 4480000 2632000 3976000 3808000 2408000 4536000 3752000 3640000 2912000 5320000 3304000 4368000 3248000 4088000 3304000 4424000 3304000 1120000 5544000 5096000 3976000 4032000 3528000 2520000 3136000 4592000 4928000 2688000 4984000 3752000 3248000 3360000 4032000 2352000 4760000 2744000 3752000 1512000 5872769.3258108 5112684.8445366"
NoFragmentation-909-20221217-17:50:17-16456,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6","1232000 3696000 3696000 2968000 5264000 3808000 4648000 3584000 3472000 3864000 3920000 1960000 4368000 2296000 4872000 4368000 2408000 2072000 4592000 3976000 3080000 2856000 5320000 4368000 4088000 2688000 4704000 4368000 3696000 3584000 3528000 3136000 4984000 3864000 3080000 3920000 4032000 4424000 4032000 3248000 4144000 4088000 3640000 3304000 5432000 3584000 3584000 2968000 4928000 2912000 4704000 3528000 4592000 2856000 4928000 2184000 4592000 3584000 4760000 2296000"
NoFragmentation-911-20221217-17:50:18-13516,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2 2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3 3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4 4.1 4.2 4.3 4.39956834693 4.49956834693 4.59956834693 4.69956834693 4.79956834693 4.89956834693 4.99956834693 5.09956834693 5.19956834693 5.29956834693 5.39956834693 5.49857720993 5.59857720993 5.69857720993 5.79857720993 5.89857720993 5.99857720993 6","1736000 4984000 3920000 3976000 2520000 3640000 3808000 4088000 3808000 4144000 3136000 2520000 4984000 4088000 3528000 2632000 2912000 4424000 3864000 2576000 4480000 3472000 3976000 4592000 3976000 4144000 4704000 4704000 3752000 2912000 4144000 4256000 4144000 2800000 3808000 4536000 2184000 4200000 3416000 3696000 4312000 2464000 280000 5680520.1395744 3752000 3416000 3528000 3472000 4088000 2128000 4032000 4592000 3696000 4032000 5712619.8893931 3304000 2072000 2576000 4928000 672000 0"
NoFragmentation-912-20221217-17:50:21-14656,vector,BlockAckShowcase.host2.app[0],throughput:vector,,,"0.1 0.2 0.3 0.4 0.5 0.59939656095 0.69939656095 0.79939656095 0.89939656095 0.99939656095 1.09939656095 1.19939656095 1.29939656095 1.39939656095 1.49939656095 1.59939656095 1.68306704121 1.78306704121 1.88306704121 1.98306704121 2.08306704121 2.18306704121 2.28306704121 2.38306704121 2.48306704121 2.58306704121 2.68306704121 2.78306704121 2.88306704121 2.98306704121 3.08306704121 3.18306704121 3.28306704121 3.38306704121 3.48306704121 3.58306704121 3.68306704121 3.78306704121 3.88306704121 3.98306704121 4.08306704121 4.18306704121 4.28306704121 4.38306704121 4.48306704121 4.58306704121 4.68306704121 4.78306704121 4.88306704121 4.98306704121 5.08306704121 5.18306704121 5.28306704121 5.38306704121 5.48306704121 5.58306704121 5.68306704121 5.78306704121 5.88306704121 5.98306704121 6","1120000 5376000 3416000 2296000 3976000 5690337.7198786 3136000 3472000 3416000 3808000 4200000 112000 5040000 4872000 2520000 2688000 6759851.2431438 4144000 3416000 4088000 1624000 5152000 3360000 4312000 3528000 3136000 4816000 3920000 2688000 5544000 4480000 3864000 3136000 4592000 2408000 4200000 3528000 4592000 3528000 3976000 3416000 4200000 4368000 3192000 3192000 4648000 3472000 3864000 3808000 2800000 5208000 4032000 3864000 4592000 2184000 4872000 3416000 3976000 2632000 5376000 2645727.8114004"
